#     gal_num          x_image          y_image             ra              dec            g1_nopsf         g2_nopsf         g1_meas          g2_meas            fwhm       final_sigmaSize  nopsf_sigmaSize       nfw_g1           nfw_g2           nfw_mu          redshift           flux          stamp_sum         noisevar     
             165   6.18600000e+03   3.44100000e+03   2.89305478e+02  -3.30298456e+01  -9.99900000e+03  -9.99900000e+03   1.10908199e-03   1.48268385e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.06397494e+04   6.06397500e+04   0.00000000e+00
             166   5.96900000e+03   3.30300000e+03   2.89320262e+02  -3.30378301e+01  -9.99900000e+03  -9.99900000e+03  -1.31708293e-05   1.32038292e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.33320220e+05   1.33320234e+05   0.00000000e+00
             167   5.02000000e+02   2.11800000e+03   2.89693315e+02  -3.31065147e+01  -9.99900000e+03  -9.99900000e+03   5.58151397e-04  -5.61309645e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.03493058e+05   2.03493062e+05   0.00000000e+00
             168   4.23400000e+03   2.01100000e+03   2.89438398e+02  -3.31121769e+01  -9.99900000e+03  -9.99900000e+03  -7.28412685e-04  -1.32708947e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.98382217e+03   2.98382227e+03   0.00000000e+00
             169   4.21200000e+03   1.60900000e+03   2.89439804e+02  -3.31351757e+01  -9.99900000e+03  -9.99900000e+03  -1.38224646e-03  -2.80140962e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.68554388e+03   2.68554370e+03   0.00000000e+00
             170   2.50500000e+03   2.14300000e+03   2.89556489e+02  -3.31048923e+01  -9.99900000e+03  -9.99900000e+03  -3.84300073e-04  -3.30172773e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.78103137e+04   6.78103047e+04   0.00000000e+00
             171   5.58200000e+03   2.56300000e+03   2.89346414e+02  -3.30802852e+01  -9.99900000e+03  -9.99900000e+03  -5.85103550e-04   4.60286416e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.10295068e+03   3.10295068e+03   0.00000000e+00
             172   1.19100000e+03   2.43900000e+03   2.89646271e+02  -3.30880946e+01  -9.99900000e+03  -9.99900000e+03  -7.61799097e-05  -2.50203500e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.36827740e+04   2.36827734e+04   0.00000000e+00
             173   6.37600000e+03   3.12600000e+03   2.89292419e+02  -3.30478213e+01  -9.99900000e+03  -9.99900000e+03   1.08466623e-03   1.31275176e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.45791007e+03   1.45791016e+03   0.00000000e+00
             174   1.47300000e+03   2.94500000e+03   2.89627074e+02  -3.30591471e+01  -9.99900000e+03  -9.99900000e+03  -1.07052754e-03  -5.16917761e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.24087112e+05   1.24087109e+05   0.00000000e+00
             175   4.63700000e+03   2.41000000e+03   2.89410959e+02  -3.30892408e+01  -9.99900000e+03  -9.99900000e+03  -5.97433808e-04   1.59393949e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.70484797e+04   5.70484805e+04   0.00000000e+00
             176   5.80000000e+01   3.50500000e+03   2.89723767e+02  -3.30271983e+01  -9.99900000e+03  -9.99900000e+03  -1.19617124e-03  -1.90972083e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.74413171e+04   1.74413184e+04   0.00000000e+00
             177   5.84100000e+03   7.40000000e+01   2.89327966e+02  -3.32226435e+01  -9.99900000e+03  -9.99900000e+03   7.36823880e-04  -2.42506480e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.22295507e+03   2.22295508e+03   0.00000000e+00
             178   2.33500000e+03   3.48500000e+03   2.89568345e+02  -3.30281485e+01  -9.99900000e+03  -9.99900000e+03   2.65342901e-04  -6.32305033e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.55688650e+03   3.55688647e+03   0.00000000e+00
             179   6.20200000e+03   1.52500000e+03   2.89303787e+02  -3.31394816e+01  -9.99900000e+03  -9.99900000e+03  -7.83955334e-05  -7.45708921e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.19467466e+03   4.19467529e+03   0.00000000e+00
             180   7.43000000e+02   7.31000000e+02   2.89676730e+02  -3.31859164e+01  -9.99900000e+03  -9.99900000e+03   5.56851852e-04   1.95844147e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.60364965e+03   7.60364941e+03   0.00000000e+00
             181   5.71600000e+03   1.52000000e+02   2.89336564e+02  -3.32181744e+01  -9.99900000e+03  -9.99900000e+03   8.07678039e-04  -2.22967319e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.62888633e+05   5.62888625e+05   0.00000000e+00
             182   6.27500000e+03   4.24100000e+03   2.89299689e+02  -3.29840832e+01  -9.99900000e+03  -9.99900000e+03   6.94907431e-04   2.66543854e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.13878224e+03   4.13878223e+03   0.00000000e+00
             183   3.57200000e+03   8.38000000e+02   2.89483377e+02  -3.31794241e+01  -9.99900000e+03  -9.99900000e+03  -8.88282145e-04  -2.55512194e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.06171456e+04   2.06171465e+04   0.00000000e+00
             184   2.26800000e+03   8.87000000e+02   2.89572495e+02  -3.31768207e+01  -9.99900000e+03  -9.99900000e+03   2.97169868e-04   7.14556115e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.00881151e+04   6.00881133e+04   0.00000000e+00
             185   2.28000000e+02   2.31400000e+03   2.89712092e+02  -3.30953227e+01  -9.99900000e+03  -9.99900000e+03  -3.41672112e-04   5.40374422e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.16566741e+03   2.16566748e+03   0.00000000e+00
             186   3.57200000e+03   3.65000000e+03   2.89483976e+02  -3.30184872e+01  -9.99900000e+03  -9.99900000e+03  -6.58433588e-04   2.63553290e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.97910762e+05   6.97910750e+05   0.00000000e+00
             187   6.25900000e+03   2.38800000e+03   2.89300133e+02  -3.30901031e+01  -9.99900000e+03  -9.99900000e+03  -1.14217817e-03   2.07509687e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.59135415e+03   4.59135400e+03   0.00000000e+00
             188   2.82600000e+03   1.84300000e+03   2.89534499e+02  -3.31220099e+01  -9.99900000e+03  -9.99900000e+03  -5.90353479e-04  -4.72912114e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.03720022e+05   1.03720031e+05   0.00000000e+00
             189   5.27000000e+02   1.49000000e+02   2.89691503e+02  -3.32192202e+01  -9.99900000e+03  -9.99900000e+03  -9.05318055e-04   2.56622894e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.96524257e+05   2.96524281e+05   0.00000000e+00
             190   5.73300000e+03   4.11600000e+03   2.89336591e+02  -3.29913470e+01  -9.99900000e+03  -9.99900000e+03  -1.13843767e-04   1.88764548e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.35978429e+03   5.35978369e+03   0.00000000e+00
             191   5.15800000e+03   3.58700000e+03   2.89375718e+02  -3.30217516e+01  -9.99900000e+03  -9.99900000e+03   2.16961034e-04   1.17954158e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   8.94808584e+03   8.94808594e+03   0.00000000e+00
             192   1.96300000e+03   3.43800000e+03   2.89593745e+02  -3.30309001e+01  -9.99900000e+03  -9.99900000e+03   1.41245985e-04  -7.72096102e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.16955039e+03   1.16955042e+03   0.00000000e+00
             193   1.34400000e+03   1.32400000e+03   2.89635728e+02  -3.31518917e+01  -9.99900000e+03  -9.99900000e+03   8.05901596e-04   8.97147530e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.73129405e+04   4.73129375e+04   0.00000000e+00
             194   3.10300000e+03   2.76200000e+03   2.89515804e+02  -3.30694036e+01  -9.99900000e+03  -9.99900000e+03  -1.01340235e-03  -9.18104865e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.09877741e+05   1.09877750e+05   0.00000000e+00
             195   4.12700000e+03   3.62300000e+03   2.89446093e+02  -3.30199523e+01  -9.99900000e+03  -9.99900000e+03  -1.15678288e-03   4.96856597e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.86988682e+04   2.86988672e+04   0.00000000e+00
             196   2.90200000e+03   1.80300000e+03   2.89529334e+02  -3.31242979e+01  -9.99900000e+03  -9.99900000e+03   3.64979097e-05   5.72047583e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.83334196e+04   1.83334199e+04   0.00000000e+00
             197   6.64000000e+02   3.04700000e+03   2.89682344e+02  -3.30533843e+01  -9.99900000e+03  -9.99900000e+03   7.77095036e-04  -1.00608433e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.93975751e+05   6.93975812e+05   0.00000000e+00
             198   4.30100000e+03   2.61700000e+03   2.89433917e+02  -3.30774720e+01  -9.99900000e+03  -9.99900000e+03  -1.21213278e-03   1.89800710e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.97338001e+04   2.97338027e+04   0.00000000e+00
             199   1.53000000e+03   7.25000000e+02   2.89622913e+02  -3.31861904e+01  -9.99900000e+03  -9.99900000e+03   1.63219306e-04   1.27473655e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.45024912e+03   3.45024927e+03   0.00000000e+00
             200   5.10000000e+01   2.64900000e+03   2.89724146e+02  -3.30762010e+01  -9.99900000e+03  -9.99900000e+03  -1.49968040e-04  -4.55442414e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   8.63094161e+05   8.63094188e+05   0.00000000e+00
             201   1.35000000e+02   4.70000000e+01   2.89718270e+02  -3.32250675e+01  -9.99900000e+03  -9.99900000e+03  -2.92273467e-04   3.18575603e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.18397951e+04   7.18397969e+04   0.00000000e+00
             202   2.77700000e+03   4.26000000e+02   2.89537630e+02  -3.32031043e+01  -9.99900000e+03  -9.99900000e+03   4.96110244e-04   4.30149149e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.12344737e+05   2.12344734e+05   0.00000000e+00
             203   2.19000000e+03   1.09200000e+03   2.89577867e+02  -3.31650846e+01  -9.99900000e+03  -9.99900000e+03   4.96635295e-05   5.33717754e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.32565761e+03   5.32565771e+03   0.00000000e+00
             204   7.10000000e+02   2.58600000e+03   2.89679160e+02  -3.30797682e+01  -9.99900000e+03  -9.99900000e+03   1.25322245e-03  -4.38576428e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.36565946e+03   3.36565942e+03   0.00000000e+00
             205   3.03900000e+03   3.44000000e+03   2.89520260e+02  -3.30306144e+01  -9.99900000e+03  -9.99900000e+03  -7.22436204e-04  -1.10897845e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.30763243e+04   2.30763262e+04   0.00000000e+00
             206   1.72400000e+03   2.29300000e+03   2.89609912e+02  -3.30964299e+01  -9.99900000e+03  -9.99900000e+03  -1.09361359e-03  -7.59636676e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.62334755e+05   1.62334750e+05   0.00000000e+00
             207   5.06100000e+03   2.43600000e+03   2.89381995e+02  -3.30876364e+01  -9.99900000e+03  -9.99900000e+03   1.48705454e-03   1.51977299e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.13315651e+05   2.13315656e+05   0.00000000e+00
             208   3.69400000e+03   4.44300000e+03   2.89475776e+02  -3.29730814e+01  -9.99900000e+03  -9.99900000e+03   7.39448468e-04   3.50633762e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   4.58920468e+05   4.58920469e+05   0.00000000e+00
             209   5.38100000e+03   1.95000000e+03   2.89359969e+02  -3.31154197e+01  -9.99900000e+03  -9.99900000e+03   2.08624386e-04  -1.25933701e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.29948171e+04   7.29948125e+04   0.00000000e+00
             210   5.90600000e+03   2.26500000e+03   2.89324201e+02  -3.30972279e+01  -9.99900000e+03  -9.99900000e+03  -9.74855497e-04   1.72807639e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.20957255e+05   1.20957266e+05   0.00000000e+00
             211   6.08200000e+03   7.76000000e+02   2.89311695e+02  -3.31824070e+01  -9.99900000e+03  -9.99900000e+03  -4.17764459e-04  -1.70311200e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   8.29577582e+03   8.29577637e+03   0.00000000e+00
             212   6.41800000e+03   1.83200000e+03   2.89289098e+02  -3.31218677e+01  -9.99900000e+03  -9.99900000e+03  -1.32642558e-04  -5.84291523e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.88216931e+05   1.88216938e+05   0.00000000e+00
             213   5.96400000e+03   2.03000000e+02   2.89319622e+02  -3.32152268e+01  -9.99900000e+03  -9.99900000e+03  -6.63567243e-06  -2.50141989e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.56375434e+03   2.56375415e+03   0.00000000e+00
             214   3.68400000e+03   2.44800000e+03   2.89476010e+02  -3.30872822e+01  -9.99900000e+03  -9.99900000e+03  -3.01810911e-04   2.47335657e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.07314187e+05   1.07314188e+05   0.00000000e+00
             215   1.16100000e+03   1.78700000e+03   2.89648273e+02  -3.31254572e+01  -9.99900000e+03  -9.99900000e+03   1.28542635e-03   4.29815656e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.59163808e+05   2.59163797e+05   0.00000000e+00
             216   3.40000000e+03   2.92700000e+03   2.89495515e+02  -3.30599107e+01  -9.99900000e+03  -9.99900000e+03  -6.82632000e-04   7.31865398e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.04883787e+05   1.04883789e+05   0.00000000e+00
             217   2.38000000e+02   1.30800000e+03   2.89711337e+02  -3.31529202e+01  -9.99900000e+03  -9.99900000e+03  -2.37565152e-04   1.23760624e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.00604612e+05   1.00604609e+05   0.00000000e+00
             218   5.89900000e+03   2.98900000e+03   2.89324906e+02  -3.30558053e+01  -9.99900000e+03  -9.99900000e+03  -1.28464485e-03   9.06946373e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.86080042e+05   6.86080000e+05   0.00000000e+00
             219   3.07600000e+03   2.26500000e+03   2.89517499e+02  -3.30978579e+01  -9.99900000e+03  -9.99900000e+03  -3.37931046e-04   2.04528997e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.13484584e+05   7.13484562e+05   0.00000000e+00
             220   4.91100000e+03   4.84000000e+02   2.89391682e+02  -3.31994156e+01  -9.99900000e+03  -9.99900000e+03   3.49642868e-04  -1.14463572e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.96137320e+04   1.96137344e+04   0.00000000e+00
             221   1.98000000e+03   1.62300000e+03   2.89592276e+02  -3.31347197e+01  -9.99900000e+03  -9.99900000e+03  -8.34111064e-04   3.29015394e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.11086916e+05   6.11086875e+05   0.00000000e+00
             222   3.62700000e+03   7.01000000e+02   2.89479578e+02  -3.31872223e+01  -9.99900000e+03  -9.99900000e+03  -1.15290169e-04  -6.36061878e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.78283433e+05   5.78283500e+05   0.00000000e+00
             223   1.70100000e+03   2.10000000e+03   2.89611398e+02  -3.31074880e+01  -9.99900000e+03  -9.99900000e+03  -7.28008530e-05   1.20263053e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   9.77994723e+02   9.77994751e+02   0.00000000e+00
             224   6.62700000e+03   2.12000000e+03   2.89274930e+02  -3.31053404e+01  -9.99900000e+03  -9.99900000e+03   2.51590407e-04  -1.53167984e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.75720462e+04   1.75720469e+04   0.00000000e+00
             225   2.46300000e+03   4.43000000e+03   2.89559743e+02  -3.29740499e+01  -9.99900000e+03  -9.99900000e+03  -2.52560612e-04  -8.30975121e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.80051296e+04   3.80051328e+04   0.00000000e+00
             226   1.68700000e+03   2.14200000e+03   2.89612378e+02  -3.31050787e+01  -9.99900000e+03  -9.99900000e+03   4.54407512e-04   1.07106644e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.05290395e+03   5.05290381e+03   0.00000000e+00
             227   5.27600000e+03   1.77000000e+02   2.89366679e+02  -3.32168655e+01  -9.99900000e+03  -9.99900000e+03  -9.58968894e-04  -1.74302955e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.37567056e+05   5.37567125e+05   0.00000000e+00
             228   3.78800000e+03   2.55000000e+03   2.89468956e+02  -3.30814066e+01  -9.99900000e+03  -9.99900000e+03  -9.36455399e-06  -6.93892446e-08  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.97896008e+04   3.97896055e+04   0.00000000e+00
             229   4.68000000e+03   3.08900000e+03   2.89408187e+02  -3.30503926e+01  -9.99900000e+03  -9.99900000e+03   2.93288405e-04   5.59617368e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.27302758e+05   1.27302758e+05   0.00000000e+00
             230   5.83000000e+03   3.71000000e+02   2.89328823e+02  -3.32056244e+01  -9.99900000e+03  -9.99900000e+03   3.83953562e-04  -2.12629865e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.45120030e+05   1.45120031e+05   0.00000000e+00
             231   4.37000000e+02   3.13600000e+03   2.89697877e+02  -3.30483061e+01  -9.99900000e+03  -9.99900000e+03  -6.25578175e-04  -1.29985920e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.34576580e+03   1.34576562e+03   0.00000000e+00
             232   5.67600000e+03   4.28100000e+03   2.89340576e+02  -3.29819578e+01  -9.99900000e+03  -9.99900000e+03   5.17488590e-05   2.00054911e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.43727388e+03   1.43727393e+03   0.00000000e+00
             233   5.67200000e+03   4.19900000e+03   2.89340825e+02  -3.29866382e+01  -9.99900000e+03  -9.99900000e+03  -1.03323179e-03   2.05228563e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.63953672e+03   3.63953687e+03   0.00000000e+00
             234   5.36300000e+03   8.45000000e+02   2.89360926e+02  -3.31786222e+01  -9.99900000e+03  -9.99900000e+03  -1.15072926e-03  -1.18298974e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   7.83397425e+05   7.83397375e+05   0.00000000e+00
             235   5.21700000e+03   2.47100000e+03   2.89371361e+02  -3.30856077e+01  -9.99900000e+03  -9.99900000e+03   2.92297041e-04   2.72219405e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.25549866e+04   6.25549844e+04   0.00000000e+00
             236   7.31000000e+02   3.05500000e+03   2.89677752e+02  -3.30528983e+01  -9.99900000e+03  -9.99900000e+03  -6.80707885e-04  -1.02351875e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   3.31769489e+05   3.31769500e+05   0.00000000e+00
             237   6.44200000e+03   2.34800000e+03   2.89287669e+02  -3.30923446e+01  -9.99900000e+03  -9.99900000e+03  -1.19321998e-03   1.28524787e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.29283315e+05   1.29283305e+05   0.00000000e+00
             238   1.65600000e+03   3.72000000e+03   2.89614704e+02  -3.30147860e+01  -9.99900000e+03  -9.99900000e+03   7.69939090e-04  -1.07248770e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.10681403e+04   6.10681445e+04   0.00000000e+00
             239   1.46000000e+02   2.39400000e+03   2.89717689e+02  -3.30907439e+01  -9.99900000e+03  -9.99900000e+03   5.83677926e-04  -1.15116283e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.57053527e+03   2.57053516e+03   0.00000000e+00
             240   2.16300000e+03   3.74000000e+02   2.89579633e+02  -3.32061766e+01  -9.99900000e+03  -9.99900000e+03  -1.42351221e-03   9.85129027e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.53447047e+04   5.53447031e+04   0.00000000e+00
             241   4.48400000e+03   1.36400000e+03   2.89421140e+02  -3.31491392e+01  -9.99900000e+03  -9.99900000e+03  -4.54895031e-04  -5.12849048e-07  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   6.04407483e+05   6.04407500e+05   0.00000000e+00
             242   5.81500000e+03   7.84000000e+02   2.89330003e+02  -3.31819961e+01  -9.99900000e+03  -9.99900000e+03  -9.05408626e-04  -1.61044518e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   1.79500161e+04   1.79500156e+04   0.00000000e+00
             243   5.09000000e+02   1.42300000e+03   2.89692796e+02  -3.31463023e+01  -9.99900000e+03  -9.99900000e+03   4.83443474e-05   1.06308437e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   5.54477151e+04   5.54477188e+04   0.00000000e+00
             244   5.31300000e+03   9.37000000e+02   2.89364376e+02  -3.31733503e+01  -9.99900000e+03  -9.99900000e+03   8.04420233e-06  -1.16313913e-06  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   0.00000000e+00   0.00000000e+00   1.00000000e+00   0.00000000e+00   2.20169429e+05   2.20169438e+05   0.00000000e+00
