wavelength,fnu
539,1.0344222111019315e-28
540,1.0402403871577298e-28
541,1.0460585632135286e-28
542,1.0518767392693271e-28
543,1.0576949153251257e-28
544,1.0635130913809244e-28
545,1.0693312674367227e-28
546,1.0751494434925215e-28
547,1.08096761954832e-28
548,1.0867857956041186e-28
549,1.0919201549437055e-28
550,1.094319247418447e-28
551,1.0967183398931883e-28
552,1.0991174323679297e-28
553,1.101516524842671e-28
554,1.1039156173174125e-28
555,1.1063147097921539e-28
556,1.1087138022668953e-28
557,1.1111128947416366e-28
558,1.113511987216378e-28
559,1.1159110796911194e-28
560,1.1183101721658608e-28
561,1.1207092646406024e-28
562,1.1231083571153438e-28
563,1.1255074495900852e-28
564,1.1279065420648266e-28
565,1.130305634539568e-28
566,1.1327047270143094e-28
567,1.1351038194890508e-28
568,1.1375029119637922e-28
569,1.1399020044385335e-28
570,1.142301096913275e-28
571,1.1447001893880163e-28
572,1.1470992818627577e-28
573,1.149498374337499e-28
574,1.1518974668122405e-28
575,1.1542965592869819e-28
576,1.1566956517617233e-28
577,1.1590947442364647e-28
578,1.161493836711206e-28
579,1.1638929291859474e-28
580,1.1662920216606888e-28
581,1.1686911141354302e-28
582,1.1710902066101716e-28
583,1.173489299084913e-28
584,1.1758883915596544e-28
585,1.1782874840343958e-28
586,1.1806865765091372e-28
587,1.1830856689838786e-28
588,1.18548476145862e-28
589,1.1878838539333613e-28
590,1.1902829464081027e-28
591,1.1926820388828441e-28
592,1.1950811313575855e-28
593,1.197480223832327e-28
594,1.1998793163070683e-28
595,1.2022784087818097e-28
596,1.204677501256551e-28
597,1.2070765937312925e-28
598,1.2094756862060338e-28
599,1.2118747786807752e-28
600,1.2142738711555166e-28
601,1.216672963630258e-28
602,1.2190720561049994e-28
603,1.2214711485797408e-28
604,1.2238702410544822e-28
605,1.2262693335292236e-28
606,1.228668426003965e-28
607,1.2310675184787064e-28
608,1.2334666109534477e-28
609,1.2358657034281891e-28
610,1.2382647959029305e-28
611,1.240663888377672e-28
612,1.2430629808524133e-28
613,1.2454620733271547e-28
614,1.247861165801896e-28
615,1.2502602582766375e-28
616,1.2526593507513789e-28
617,1.2550584432261203e-28
618,1.2574575357008616e-28
619,1.259856628175603e-28
620,1.2622557206503444e-28
621,1.2646548131250858e-28
622,1.2670539055998274e-28
623,1.2694529980745688e-28
624,1.2718520905493102e-28
625,1.2742511830240516e-28
626,1.276650275498793e-28
627,1.2790493679735344e-28
628,1.2814484604482758e-28
629,1.2838475529230172e-28
630,1.2862466453977585e-28
631,1.2886457378725e-28
632,1.2910448303472413e-28
633,1.2934439228219827e-28
634,1.295843015296724e-28
635,1.2982421077714655e-28
636,1.300641200246207e-28
637,1.3030402927209483e-28
638,1.3054393851956897e-28
639,1.307838477670431e-28
640,1.3102375701451724e-28
641,1.3126366626199138e-28
642,1.3150357550946552e-28
643,1.3174348475693966e-28
644,1.319833940044138e-28
645,1.3222330325188794e-28
646,1.3246321249936208e-28
647,1.3270312174683622e-28
648,1.3294303099431036e-28
649,1.331829402417845e-28
650,1.3342284948925863e-28
651,1.3366275873673277e-28
652,1.367528125314041e-28
653,1.426930108732726e-28
654,1.486332092151411e-28
655,1.545734075570096e-28
656,1.6051360589887812e-28
657,1.6645380424074662e-28
658,1.7239400258261512e-28
659,1.7833420092448362e-28
660,1.8427439926635212e-28
661,1.9021459760822064e-28
662,1.9615479595008914e-28
663,2.0209499429195764e-28
664,2.0803519263382616e-28
665,2.1397539097569464e-28
666,2.1991558931756316e-28
667,2.2585578765943163e-28
668,2.3179598600130016e-28
669,2.377361843431687e-28
670,2.436763826850372e-28
671,2.4961658102690568e-28
672,2.5555677936877415e-28
673,2.6149697771064267e-28
674,2.674371760525112e-28
675,2.733773743943797e-28
676,2.793175727362482e-28
677,2.8525777107811667e-28
678,2.911979694199852e-28
679,2.971381677618537e-28
680,3.0307836610372224e-28
681,3.090185644455907e-28
682,3.149587627874592e-28
683,3.208989611293277e-28
684,3.2683915947119623e-28
685,3.3277935781306475e-28
686,3.3871955615493327e-28
687,3.446597544968017e-28
688,3.5059995283867023e-28
689,3.5654015118053875e-28
690,3.6248034952240727e-28
691,3.684205478642758e-28
692,3.7436074620614422e-28
693,3.8030094454801275e-28
694,3.8624114288988127e-28
695,3.921813412317498e-28
696,3.981215395736183e-28
697,4.040617379154867e-28
698,4.100019362573553e-28
699,4.159421345992238e-28
700,4.218823329410923e-28
701,4.278225312829608e-28
702,4.337627296248293e-28
703,4.397029279666978e-28
704,4.456431263085663e-28
705,4.515833246504348e-28
706,4.5752352299230335e-28
707,4.634637213341718e-28
708,4.694039196760403e-28
709,4.753441180179088e-28
710,4.812843163597773e-28
711,4.872245147016459e-28
712,4.931647130435143e-28
713,4.991049113853828e-28
714,5.050451097272513e-28
715,5.109853080691199e-28
716,5.169255064109884e-28
717,5.228657047528568e-28
718,5.288059030947253e-28
719,5.347461014365939e-28
720,5.406862997784624e-28
721,5.466264981203308e-28
722,5.525666964621993e-28
723,5.5850689480406785e-28
724,5.644470931459364e-28
725,5.703872914878049e-28
726,5.763274898296733e-28
727,5.8226768817154185e-28
728,5.882078865134104e-28
729,5.941480848552789e-28
730,6.000882831971474e-28
731,6.0602848153901585e-28
732,6.119686798808844e-28
733,6.179088782227529e-28
734,6.238490765646214e-28
735,6.297892749064899e-28
736,6.357294732483584e-28
737,6.416696715902269e-28
738,6.476098699320954e-28
739,6.535500682739639e-28
740,6.5949026661583245e-28
741,6.65430464957701e-28
742,6.713706632995694e-28
743,6.773108616414379e-28
744,6.8325105998330645e-28
745,6.89191258325175e-28
746,6.951314566670435e-28
747,7.010716550089119e-28
748,7.070118533507804e-28
749,7.12952051692649e-28
750,7.188922500345175e-28
751,7.24832448376386e-28
752,7.307726467182544e-28
753,7.36712845060123e-28
754,7.426530434019915e-28
755,7.4859324174386e-28
756,7.545334400857285e-28
757,7.60473638427597e-28
758,7.664138367694655e-28
759,7.72354035111334e-28
760,7.782942334532025e-28
761,7.84234431795071e-28
762,7.901746301369395e-28
763,7.96114828478808e-28
764,8.020550268206765e-28
765,8.07995225162545e-28
766,8.139354235044136e-28
767,8.19875621846282e-28
768,8.258158201881506e-28
769,8.317560185300191e-28
770,8.376962168718876e-28
771,8.436364152137562e-28
772,8.495766135556245e-28
773,8.55516811897493e-28
774,8.614570102393616e-28
775,8.6739720858123e-28
776,8.733374069230986e-28
777,8.792776052649671e-28
778,8.852178036068356e-28
779,8.911580019487042e-28
780,8.970982002905727e-28
781,9.030383986324412e-28
782,9.089785969743097e-28
783,9.14918795316178e-28
784,9.208589936580466e-28
785,9.267991919999151e-28
786,9.327393903417836e-28
787,9.386795886836522e-28
788,9.446197870255207e-28
789,9.505599853673892e-28
790,9.565001837092575e-28
791,9.62440382051126e-28
792,9.683805803929946e-28
793,9.743207787348631e-28
794,9.802609770767316e-28
795,9.862011754186001e-28
796,9.921413737604687e-28
797,9.980815721023372e-28
798,1.0040217704442057e-27
799,1.0099619687860742e-27
800,1.0159021671279428e-27
801,1.0218423654698111e-27
802,1.0277825638116796e-27
803,1.0337227621535481e-27
804,1.0396629604954167e-27
805,1.0456031588372852e-27
806,1.0515433571791537e-27
807,1.0574835555210222e-27
808,1.0634237538628907e-27
809,1.0693639522047593e-27
810,1.0753041505466278e-27
811,1.0812443488884963e-27
812,1.0871845472303648e-27
813,1.0931247455722334e-27
814,1.0990649439141017e-27
815,1.1050051422559702e-27
816,1.1109453405978387e-27
817,1.1168855389397073e-27
818,1.1228257372815758e-27
819,1.1287659356234443e-27
820,1.1347061339653128e-27
821,1.1406463323071813e-27
822,1.1465865306490499e-27
823,1.1525267289909184e-27
824,1.158466927332787e-27
825,1.1644071256746554e-27
826,1.170347324016524e-27
827,1.1762875223583923e-27
828,1.1822277207002608e-27
829,1.1881679190421293e-27
830,1.1941081173839979e-27
831,1.2000483157258664e-27
832,1.2059885140677349e-27
833,1.2119287124096034e-27
834,1.217868910751472e-27
835,1.2238091090933405e-27
836,1.229749307435209e-27
837,1.2356895057770775e-27
838,1.241629704118946e-27
839,1.2475699024608146e-27
840,1.253510100802683e-27
841,1.2594502991445516e-27
842,1.2653904974864201e-27
843,1.2713306958282885e-27
844,1.277270894170157e-27
845,1.2832110925120255e-27
846,1.289151290853894e-27
847,1.2950914891957625e-27
848,1.301031687537631e-27
849,1.3069718858794996e-27
850,1.3129120842213681e-27
851,1.3188522825632366e-27
852,1.3247924809051052e-27
853,1.3307326792469735e-27
854,1.336672877588842e-27
855,1.3426130759307105e-27
856,1.348553274272579e-27
857,1.3544934726144476e-27
858,1.3604336709563161e-27
859,1.3663738692981846e-27
860,1.3723140676400531e-27
861,1.3782542659819217e-27
862,1.3841944643237902e-27
863,1.3901346626656587e-27
864,1.3960748610075272e-27
865,1.4020150593493958e-27
866,1.4079552576912643e-27
867,1.4138954560331328e-27
868,1.4198356543750013e-27
869,1.4257758527168698e-27
870,1.4317160510587384e-27
871,1.4376562494006067e-27
872,1.4435964477424752e-27
873,1.4495366460843437e-27
874,1.4554768444262123e-27
875,1.4614170427680808e-27
876,1.4673572411099493e-27
877,1.4732974394518178e-27
878,1.4792376377936862e-27
879,1.4851778361355547e-27
880,1.4911180344774232e-27
881,1.4970582328192917e-27
882,1.5029984311611603e-27
883,1.5089386295030288e-27
884,1.5148788278448973e-27
885,1.5208190261867658e-27
886,1.5267592245286343e-27
887,1.5326994228705029e-27
888,1.5386396212123714e-27
889,1.54457981955424e-27
890,1.5505200178961084e-27
891,1.556460216237977e-27
892,1.5624004145798455e-27
893,1.568340612921714e-27
894,1.5742808112635825e-27
895,1.580221009605451e-27
896,1.5861612079473196e-27
897,1.592101406289188e-27
898,1.5980416046310564e-27
899,1.603981802972925e-27
900,1.6099220013147935e-27
901,1.6158621996566618e-27
902,1.6218023979985307e-27
903,1.627742596340399e-27
904,1.6336827946822677e-27
905,1.639622993024136e-27
906,1.6455631913660044e-27
907,1.651503389707873e-27
908,1.6574435880497415e-27
909,1.66338378639161e-27
910,1.6693239847334785e-27
911,1.675264183075347e-27
912,1.6812043814172155e-27
913,1.687144579759084e-27
914,1.6930847781009526e-27
915,1.699024976442821e-27
916,1.7049651747846896e-27
917,1.710905373126558e-27
918,1.7168455714684267e-27
919,1.7227857698102952e-27
920,1.7287259681521637e-27
921,1.7346661664940322e-27
922,1.7406063648359008e-27
923,1.7465465631777693e-27
924,1.7524867615196378e-27
925,1.7584269598615063e-27
926,1.7643671582033745e-27
927,1.7703073565452434e-27
928,1.7762475548871115e-27
929,1.7821877532289804e-27
930,1.7881279515708486e-27
931,1.7940681499127175e-27
932,1.8000083482545856e-27
933,1.805948546596454e-27
934,1.8118887449383227e-27
935,1.8178289432801912e-27
936,1.8237691416220597e-27
937,1.8297093399639282e-27
938,1.8356495383057967e-27
939,1.8415897366476653e-27
940,1.8475299349895338e-27
941,1.8534701333314023e-27
942,1.859410331673271e-27
943,1.8653505300151394e-27
944,1.871290728357008e-27
945,1.8772309266988764e-27
946,1.883171125040745e-27
947,1.8891113233826134e-27
948,1.895051521724482e-27
949,1.90099172006635e-27
950,1.906931918408219e-27
951,1.912872116750087e-27
952,1.918812315091956e-27
953,1.9247525134338242e-27
954,1.930692711775693e-27
955,1.9366329101175613e-27
956,1.94257310845943e-27
957,1.9485133068012983e-27
958,1.954453505143167e-27
959,1.9603937034850353e-27
960,1.9663339018269042e-27
961,1.9722741001687724e-27
962,1.978214298510641e-27
963,1.9841544968525094e-27
964,1.990094695194378e-27
965,1.9960348935362465e-27
966,2.001975091878115e-27
967,2.0079152902199835e-27
968,2.013855488561852e-27
969,2.0197956869037206e-27
970,2.025735885245589e-27
971,2.0316760835874576e-27
972,2.037616281929326e-27
973,2.0435564802711946e-27
974,2.049496678613063e-27
975,2.0554368769549317e-27
976,2.0613770752968e-27
977,2.0673172736386687e-27
978,2.073257471980537e-27
979,2.0791976703224058e-27
980,2.085137868664274e-27
981,2.0910780670061428e-27
982,2.097018265348011e-27
983,2.10295846368988e-27
984,2.108898662031748e-27
985,2.114838860373617e-27
986,2.120779058715485e-27
987,2.126719257057354e-27
988,2.132659455399222e-27
989,2.1385996537410906e-27
990,2.144539852082959e-27
991,2.1504800504248277e-27
992,2.1564202487666962e-27
993,2.1623604471085647e-27
994,2.1683006454504332e-27
995,2.1742408437923018e-27
996,2.1801810421341703e-27
997,2.1861212404760388e-27
998,2.1920614388179073e-27
999,2.198001637159776e-27
1000,2.2039418355016444e-27
1001,2.209882033843513e-27
1002,2.2158222321853814e-27
1003,2.2217624305272496e-27
1004,2.2277026288691184e-27
1005,2.2336428272109866e-27
1006,2.2395830255528555e-27
1007,2.2455232238947237e-27
1008,2.2514634222365925e-27
1009,2.2574036205784607e-27
1010,2.2633438189203296e-27
1011,2.2692840172621977e-27
1012,2.2752242156040666e-27
1013,2.2811644139459348e-27
1014,2.2871046122878037e-27
1015,2.293044810629672e-27
1016,2.2989850089715403e-27
1017,2.304925207313409e-27
1018,2.3108654056552774e-27
1019,2.316805603997146e-27
1020,2.3227458023390144e-27
1021,2.328686000680883e-27
1022,2.3346261990227515e-27
1023,2.34056639736462e-27
1024,2.3465065957064885e-27
1025,2.352446794048357e-27
1026,2.3583869923902256e-27
1027,2.364327190732094e-27
1028,2.3702673890739626e-27
1029,2.376207587415831e-27
1030,2.3821477857576993e-27
1031,2.388087984099568e-27
1032,2.3940281824414363e-27
1033,2.3999683807833052e-27
1034,2.4059085791251734e-27
1035,2.4118487774670423e-27
1036,2.4177889758089104e-27
1037,2.4237291741507793e-27
1038,2.4296693724926475e-27
1039,2.4356095708345163e-27
1040,2.4415497691763845e-27
1041,2.4474899675182534e-27
1042,2.4534301658601215e-27
1043,2.45937036420199e-27
1044,2.4653105625438586e-27
1045,2.471250760885727e-27
1046,2.4771909592275956e-27
1047,2.483131157569464e-27
1048,2.4890713559113327e-27
1049,2.4950115542532012e-27
1050,2.5009517525950697e-27
1051,2.5068919509369382e-27
1052,2.5128321492788068e-27
1053,2.5187723476206753e-27
1054,2.5247125459625438e-27
1055,2.5306527443044123e-27
1056,2.536592942646281e-27
1057,2.542533140988149e-27
1058,2.548473339330018e-27
1059,2.554413537671886e-27
1060,2.560353736013755e-27
1061,2.566293934355623e-27
1062,2.572234132697492e-27
1063,2.57817433103936e-27
1064,2.584114529381229e-27
1065,2.5900547277230972e-27
1066,2.595994926064966e-27
1067,2.6019351244068342e-27
1068,2.607875322748703e-27
1069,2.6138155210905713e-27
1070,2.6197557194324398e-27
1071,2.6256959177743083e-27
1072,2.631636116116177e-27
1073,2.6375763144580454e-27
1074,2.643516512799914e-27
1075,2.6494567111417824e-27
1076,2.655396909483651e-27
1077,2.6613371078255194e-27
1078,2.667277306167388e-27
1079,2.6732175045092565e-27
1080,2.679157702851125e-27
1081,2.6850979011929935e-27
1082,2.691038099534862e-27
1083,2.6969782978767306e-27
1084,2.702918496218599e-27
1085,2.7088586945604676e-27
1086,2.714798892902336e-27
1087,2.7207390912442047e-27
1088,2.7266792895860732e-27
1089,2.7326194879279417e-27
1090,2.73855968626981e-27
1091,2.7444998846116784e-27
1092,2.750440082953547e-27
1093,2.7563802812954154e-27
1094,2.762320479637284e-27
1095,2.7682606779791525e-27
1096,2.774200876321021e-27
1097,2.7801410746628895e-27
1098,2.786081273004758e-27
1099,2.7920214713466266e-27
1100,2.797961669688495e-27
