wavelength,fnu
500,1.4495996074860478e-29
501,1.4693235101214273e-29
502,1.489047412756807e-29
503,1.508771315392187e-29
504,1.5284952180275664e-29
505,1.5482191206629462e-29
506,1.567943023298326e-29
507,1.5876669259337057e-29
508,1.6073908285690855e-29
509,1.627114731204465e-29
510,1.6468386338398448e-29
511,1.6665625364752246e-29
512,1.6862864391106044e-29
513,1.706010341745984e-29
514,1.7257342443813637e-29
515,1.7454581470167434e-29
516,1.7651820496521232e-29
517,1.784905952287503e-29
518,1.8046298549228825e-29
519,1.8243537575582623e-29
520,1.844077660193642e-29
521,1.863801562829022e-29
522,1.8835254654644014e-29
523,1.9032493680997812e-29
524,1.922973270735161e-29
525,1.9426971733705407e-29
526,1.9624210760059205e-29
527,1.9821449786413e-29
528,2.0018688812766798e-29
529,2.0215927839120596e-29
530,2.0413166865474394e-29
531,2.061040589182819e-29
532,2.0807644918181987e-29
533,2.1004883944535785e-29
534,2.1202122970889582e-29
535,2.139936199724338e-29
536,2.1596601023597175e-29
537,2.1793840049950973e-29
538,2.199107907630477e-29
539,2.218831810265857e-29
540,2.2385557129012367e-29
541,2.2582796155366162e-29
542,2.278003518171996e-29
543,2.2977274208073758e-29
544,2.3174513234427555e-29
545,2.337175226078135e-29
546,2.3568991287135148e-29
547,2.3766230313488946e-29
548,2.3963469339842744e-29
549,2.4160874711239288e-29
550,2.4358945462806817e-29
551,2.455701621437435e-29
552,2.475508696594188e-29
553,2.4953157717509412e-29
554,2.515122846907694e-29
555,2.534929922064447e-29
556,2.5547369972212003e-29
557,2.5745440723779536e-29
558,2.594351147534707e-29
559,2.6141582226914595e-29
560,2.633965297848213e-29
561,2.653772373004966e-29
562,2.6735794481617186e-29
563,2.693386523318472e-29
564,2.713193598475225e-29
565,2.7330006736319784e-29
566,2.752807748788731e-29
567,2.772614823945484e-29
568,2.7924218991022375e-29
569,2.81222897425899e-29
570,2.8320360494157434e-29
571,2.8518431245724967e-29
572,2.87165019972925e-29
573,2.8914572748860026e-29
574,2.911264350042756e-29
575,2.931071425199509e-29
576,2.9508785003562623e-29
577,2.970685575513015e-29
578,2.990492650669768e-29
579,3.0102997258265215e-29
580,3.0301068009832747e-29
581,3.0499138761400274e-29
582,3.0697209512967806e-29
583,3.089528026453534e-29
584,3.1093351016102865e-29
585,3.12914217676704e-29
586,3.148949251923793e-29
587,3.168756327080546e-29
588,3.188563402237299e-29
589,3.208370477394052e-29
590,3.2281775525508054e-29
591,3.247984627707558e-29
592,3.2677917028643113e-29
593,3.2875987780210646e-29
594,3.307405853177818e-29
595,3.3272129283345705e-29
596,3.347020003491324e-29
597,3.366827078648077e-29
598,3.3866341538048297e-29
599,3.406441228961583e-29
600,3.426248304118336e-29
601,3.4460553792750894e-29
602,3.4658624544318426e-29
603,3.4856695295885953e-29
604,3.5054766047453485e-29
605,3.525283679902102e-29
606,3.5450907550588545e-29
607,3.5648978302156077e-29
608,3.584704905372361e-29
609,3.604511980529114e-29
610,3.624319055685867e-29
611,3.64412613084262e-29
612,3.6639332059993733e-29
613,3.683740281156126e-29
614,3.703547356312879e-29
615,3.7233544314696325e-29
616,3.743161506626386e-29
617,3.762968581783139e-29
618,3.7827756569398917e-29
619,3.802582732096645e-29
620,3.8223898072533976e-29
621,3.842196882410151e-29
622,3.862003957566904e-29
623,3.8818110327236573e-29
624,3.9016181078804105e-29
625,3.921425183037163e-29
626,3.9412322581939165e-29
627,3.961039333350669e-29
628,3.9808464085074224e-29
629,4.0006534836641756e-29
630,4.020460558820929e-29
631,4.040267633977682e-29
632,4.0600747091344353e-29
633,4.079881784291188e-29
634,4.0996888594479407e-29
635,4.119495934604694e-29
636,4.139303009761447e-29
637,4.1591100849182004e-29
638,4.1789171600749536e-29
639,4.198724235231707e-29
640,4.2185313103884596e-29
641,4.238338385545213e-29
642,4.2581454607019655e-29
643,4.277952535858719e-29
644,4.297759611015472e-29
645,4.317566686172225e-29
646,4.3373737613289784e-29
647,4.357180836485731e-29
