wavelength,fnu
860,5.480516000496512e-28
861,5.504204317434368e-28
862,5.527892634372224e-28
863,5.55158095131008e-28
864,5.575269268247937e-28
865,5.598957585185793e-28
866,5.622645902123649e-28
867,5.646334219061505e-28
868,5.670022535999361e-28
869,5.693710852937218e-28
870,5.717399169875074e-28
871,5.74108748681293e-28
872,5.764775803750786e-28
873,5.788464120688643e-28
874,5.812152437626499e-28
875,5.835840754564355e-28
876,5.859529071502211e-28
877,5.883217388440067e-28
878,5.906905705377924e-28
879,5.93059402231578e-28
880,5.954282339253636e-28
881,5.977970656191492e-28
882,6.001658973129348e-28
883,6.025347290067205e-28
884,6.049035607005061e-28
885,6.0727239239429165e-28
886,6.096412240880773e-28
887,6.12010055781863e-28
888,6.143788874756486e-28
889,6.167477191694342e-28
890,6.191165508632197e-28
891,6.214853825570054e-28
892,6.238542142507911e-28
893,6.262230459445767e-28
894,6.2859187763836225e-28
895,6.309607093321479e-28
896,6.333295410259336e-28
897,6.356983727197192e-28
898,6.380672044135048e-28
899,6.4043603610729035e-28
900,6.42804867801076e-28
901,6.451736994948617e-28
902,6.475425311886473e-28
903,6.499113628824329e-28
904,6.522801945762184e-28
905,6.546490262700041e-28
906,6.570178579637898e-28
907,6.593866896575754e-28
908,6.6175552135136095e-28
909,6.641243530451466e-28
910,6.664931847389322e-28
911,6.688620164327179e-28
912,6.712308481265035e-28
913,6.7359967982028904e-28
914,6.759685115140747e-28
915,6.783373432078604e-28
916,6.80706174901646e-28
917,6.830750065954316e-28
918,6.854438382892171e-28
919,6.878126699830028e-28
920,6.901815016767885e-28
921,6.925503333705741e-28
922,6.9491916506435965e-28
923,6.972879967581453e-28
924,6.996568284519309e-28
925,7.020256601457166e-28
926,7.043944918395022e-28
927,7.067633235332877e-28
928,7.091321552270734e-28
929,7.115009869208591e-28
930,7.138698186146447e-28
931,7.1623865030843025e-28
932,7.186074820022158e-28
933,7.209763136960015e-28
934,7.233451453897872e-28
935,7.257139770835728e-28
936,7.2808280877735835e-28
937,7.304516404711439e-28
938,7.328204721649296e-28
939,7.351893038587153e-28
940,7.375581355525009e-28
941,7.399269672462864e-28
942,7.422957989400721e-28
943,7.446646306338578e-28
944,7.470334623276434e-28
945,7.4940229402142895e-28
946,7.517711257152145e-28
947,7.541399574090002e-28
948,7.565087891027859e-28
949,7.588776207965715e-28
950,7.6124645249035705e-28
951,7.636152841841426e-28
952,7.659841158779283e-28
953,7.68352947571714e-28
954,7.707217792654996e-28
955,7.730906109592851e-28
956,7.754594426530708e-28
957,7.778282743468565e-28
958,7.801971060406421e-28
959,7.8256593773442765e-28
960,7.849347694282132e-28
961,7.873036011219989e-28
962,7.896724328157846e-28
