col0,ALPHA_J2000,DELTA_J2000,NUMBER,FLUX_RADIUS,KRON_RADIUS,FLUX_814W,ZPDF,mag_u,mag_b,mag_g,mag_r,mag_nir,mag_lum,crates_u,crates_b,crates_g,crates_r,crates_nir,crates_lum,case,c10_IDENT,c10_mag_auto,c10_zphot,c10_flux_radius,c10_sersic_fit_intensity,c10_sersic_fit_hlr,c10_sersic_fit_n,c10_sersic_fit_q,c10_sersic_fit_boxiness,c10_sersic_fit_x0,c10_sersic_fit_y0,c10_sersic_fit_phi,c10_bulge_fit_disk_intensity,c10_bulge_fit_disk_hlr,c10_bulge_fit_disk_n,c10_bulge_fit_disk_q,c10_bulge_fit_disk_boxiness,c10_bulge_fit_disk_x0,c10_bulge_fit_disk_y0,c10_bulge_fit_disk_phi,c10_bulge_fit_bulge_intensity,c10_bulge_fit_bulge_hlr,c10_bulge_fit_bulge_n,c10_bulge_fit_bulge_q,c10_bulge_fit_bulge_boxiness,c10_bulge_fit_bulge_x0,c10_bulge_fit_bulge_y0,c10_bulge_fit_bulge_phi,c10_fitstatus_0,c10_fitstatus_1,c10_fitstatus_2,c10_fitstatus_3,c10_fitstatus_4,c10_fit_mad_s,c10_fit_mad_b,c10_fit_dvc_btt,c10_use_bulgefit,c10_viable_sersic,c10_hlr_sersic,c10_hlr_bulge,c10_flux_sersic,c10_flux_bulge,c10_flux_disk,c10_flux_3
126877,149.65921690985687,1.948766737406,429799,3.358157,3.5,25.01,3.4038,27.493235990612146,26.110724079484463,25.297772925506383,25.12893757903631,24.986541778806107,25.738663598642734,0.0045865680358066,0.0517776960128743,0.0658840918317425,0.0355603552713537,0.0184408673161287,0.095396708331219,1,469949,25.0108642578125,3.42930006980896,6.979262351989746,0.0056640343185409,7.236098461441709,1.2550101140982453,0.5942643739255001,0.0,109.01001888147644,107.36870891616446,-0.6629519286920177,0.0051001675771889,7.809913064130982,1.0,0.5735334335559076,0.0,108.88326090033998,107.5169182554067,-0.7409509873519925,0.0070897004133325,3.6534591508484566,4.0,0.0917328914579494,0.0,108.88326090033998,107.5169182554067,0.171838951018088,1,1,1,1,1,0.0019074309979015,0.0019361716514311,0.081000734520719,0,1,0.1673460901248354,0.0,2.325445127379956,0.0,0.0,0.0
298037,149.7718805948946,2.314336927658424,667696,2.8875225,3.5,24.57,0.7255,25.70475907608145,25.54383435793691,25.18220154710541,24.985287166694384,24.405409003843356,25.38950348013584,0.0238165365589974,0.0872767589169991,0.0732839914230916,0.040590673382619,0.031494480787709,0.1315822889740492,1,1336580,24.569936752319336,0.7505000233650208,4.5084757804870605,0.1046911742265443,5.450308995113365,0.3086946890118159,0.1571118643283769,0.0,99.21621968477544,99.12350142669943,0.8066124629148144,0.0709639108122704,5.451361913338082,1.0,0.1589132214406449,0.0,99.23009017900628,99.17321410061074,0.7873236392864373,0.0,5.114261852666076,4.0,0.05,0.0,99.23009017900628,99.17321410061074,1.2658692780703968,1,1,1,1,1,0.0034973810852316,0.0034555579850275,0.0,0,1,0.0648107235940512,0.0,3.7866750186923097,0.0,0.0,0.0
340559,149.54514369161433,2.410138734543524,732242,3.3414242,3.5,24.13,0.9234,27.08660852758893,26.36131717841804,25.57244531462195,25.34564479350211,24.009019013465085,26.00400440070836,0.006670199527769,0.0411060249835854,0.0511577703727374,0.0291261582904567,0.0453722638769417,0.074713153713567,1,63135,24.13006591796875,0.9466999769210817,7.155416488647461,0.0140188270359902,8.438946914392508,1.1631361565926983,0.4387376435746382,0.0,109.44761008549877,110.11518339840056,2.1475507629212096,0.0127533515882584,8.830702830718211,1.0,0.4358068703870542,0.0,109.40851090316778,110.14920185659729,2.184921402324901,0.0114083366191835,4.230548636144188,4.0,0.087643534945748,0.0,109.40851090316778,110.14920185659729,1.6589315100221262,1,1,1,1,1,0.0022003874296611,0.0021652211727151,0.0695903107305137,0,1,0.1676918511156771,0.0,5.588694934648745,0.0,0.0,0.0
280951,149.70168069421757,2.275736028211252,642478,3.0765631,4.2809696,25.01,1.1279,25.299624840869647,25.251036384188176,25.23275551382178,25.205763095934092,24.81380566839029,25.2405271802154,0.0345885455253909,0.1142925176599704,0.0699499693493022,0.0331311022220882,0.0216210005200984,0.1509343041867122,1,624790,25.00996208190918,1.1520999670028689,14.03231143951416,0.0009443318092092,44.083614809242185,2.3522194815013524,0.0918239255950993,0.0,151.51620438615416,146.03867485338736,-0.3593072558503582,0.0005394068434972,97.075902629015,1.0,0.05,0.0,150.83292374934808,146.23035826727755,-0.4364840027366928,0.0011221660397988,30.30721420047567,4.0,0.05,0.0,150.83292374934808,146.23035826727755,-0.2634308581191597,1,1,1,1,1,0.0018052993829458,0.0018887858500627,0.2686482589859338,0,1,0.4007526302717167,0.0,2.965144377130342,0.0,0.0,0.0
268856,149.77721074458114,2.2489870825408014,624319,2.1100385,4.796664,25.98,2.3884,26.95987338300079,27.062725402001934,26.899269521945502,26.77466386165253,26.540897371284,26.976406111282092,0.0074960570494776,0.0215447863839813,0.0150723831373511,0.0078104413969809,0.004405945350777,0.0305095909197017,2,543279,25.07305145263672,2.388400077819824,5.677692890167236,0.0,5.352330688668634,3.117962220978832,0.2129039320372592,0.0,0.0,0.0,-1.5863081015970564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
227861,150.1160852532035,2.164838749128928,567649,5.1334934,0.0,26.1,2.0045,26.354852520695992,26.13715560649019,25.922276547177766,25.85856241676625,25.775092478184284,26.05760725222537,0.0130870339200719,0.05053242157217,0.0370662896523374,0.0181600130433625,0.0089199221353796,0.0711141343987061,2,727492,25.079435348510746,2.004499912261963,8.18177604675293,0.0,11.92488475966703,2.563475580030954,0.2729079331957413,0.0,0.0,0.0,-0.4988805722938458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
104546,150.59156653946332,1.8992638211730608,398426,4.275531,0.0,25.7,0.8428,27.084964369750416,27.116177810300464,26.971262803162453,26.89021811804861,26.103426145239844,27.06040886733812,0.006680308031732,0.0205097907302467,0.0141053742258251,0.0070218876357218,0.0065921578263208,0.0282380876631054,2,131299,24.493793487548828,0.8428000211715698,5.898041248321533,0.0,5.691752391253254,2.086378181371535,0.6073280578108982,0.0,0.0,0.0,1.713377533067169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
115071,150.38384994865945,1.921427905970448,413303,3.7703562,3.5,23.11,0.6719,24.84790749926932,24.55437376522743,23.94785745052139,23.65413135700941,23.110405160068744,24.273756350029775,0.0524347542164246,0.2171115096417407,0.2284266411654133,0.138321146502765,0.1038092349858592,0.3677022514325826,1,163618,23.1099796295166,0.6606000065803528,11.383938789367676,0.0134784415178432,14.34404010853268,0.7403699644043757,0.4819648109148188,0.0,130.41054504188494,131.22525038576734,0.3005583054178258,0.0103575792482831,15.836129979560202,1.0,0.4625321280535072,0.0,130.0272177978492,130.92794714221623,0.3023199015300048,0.0349099558004753,3.3604768793846955,4.0,0.065869350185429,0.0,130.0272177978492,130.92794714221623,-1.1215248157798223,1,1,1,1,1,0.0027591774205588,0.0028268360391805,0.0376793933144479,0,1,0.2987448388113455,0.0,14.086541134665136,0.0,0.0,0.0
474388,150.16911655154664,2.717066497022541,932545,3.202611,4.2396793,25.05,0.4555,25.77731507534731,25.575827673083857,25.037910516838277,24.86272697197237,24.708149187132868,25.33983400514186,0.022276974421566,0.0847425023336355,0.0837000133614796,0.0454412567564489,0.0238307867138157,0.1377416328530245,1,343073,25.04994201660156,0.4697000086307525,5.813710689544678,0.0123524774719081,5.631237291052025,0.6452565279628892,0.559489402619404,0.0,103.88879379538592,103.34351453416812,-0.6153405461655805,0.0096337755273412,5.973651334410267,1.0,0.5505722480752525,0.0,103.71965275163554,103.4531860544965,-0.6175072372082235,0.0102465639264285,2.020124262019878,4.0,0.0540291651422737,0.0,103.71965275163554,103.4531860544965,1.8553080737387135,1,1,1,1,1,0.0027204166757126,0.0027610459913465,0.0211655350452135,0,1,0.126363316378384,0.0,2.186738326500358,0.0,0.0,0.0
161361,150.24204528195568,2.02524452500311,477186,3.0148697,3.9528275,24.47,0.7586,25.29705457882344,25.203827884330018,25.00043362961177,24.895399626925048,24.27888571309385,25.12351747521877,0.0346705239441352,0.1193716507162347,0.0866395688095491,0.0440941801442398,0.0353870018972619,0.1681093383996939,1,169873,24.46996116638184,0.792900025844574,9.385738372802734,0.0077410557448368,13.604679920922614,0.6015558862635199,0.2853722711714865,0.0,119.9473790190258,121.02210322109708,-0.2443532857320021,0.0060230407826658,14.798734037681246,1.0,0.2704074765136152,0.0,119.47455826553096,121.11993504129325,-0.2422465531139866,0.0,14.784065647384384,4.0,0.05,0.0,119.47455826553096,121.11993504129325,-0.6659777712821758,1,1,1,1,1,0.0024550419340411,0.0024819259374462,0.0,0,1,0.2180296055464585,0.0,3.9704601248788434,0.0,0.0,0.0
487820,150.56691971473157,2.748365021015052,951353,4.11277,7.1405888,26.14,2.4417,26.6564918378212,26.26752501067471,26.091082563346863,26.020982712880475,25.97695476197156,26.193040311290368,0.0099125525162689,0.0448148914643795,0.0317290236726464,0.0156368056255646,0.0074065532536803,0.0627744193898843,2,25103,24.41255569458008,2.441699981689453,8.343067169189453,0.0,10.296013581307376,1.1174777958531776,0.5123166385472293,0.0,0.0,0.0,-1.5344942680668074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
148086,150.33133555994877,1.9962267899133408,458655,4.4426455,7.131779,25.94,3.5417,29.566694247751364,27.33852832342182,26.650598402433424,26.80826800550745,26.83245739704117,27.151773222306595,0.000679367140599,0.0167117151246862,0.01895179600679,0.0075724065177088,0.0033683335864397,0.0259590945432317,2,494913,24.75271415710449,3.5415000915527344,3.555533170700073,0.0,2.186098556565983,2.640936870383844,0.7284826350996895,0.0,0.0,0.0,1.920101069878751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
192567,150.7257909665568,2.090897785405175,519708,4.373674,3.6105595,24.21,0.9734,24.88339676678853,24.782061340545702,24.631822155260103,24.578074272873856,23.90795320893303,24.724575533332008,0.0507485373359273,0.1760385639091408,0.1216636585368511,0.0590624439449102,0.0497985584340888,0.2427552414390822,1,1191683,24.210338592529297,0.9836999773979188,10.916086196899414,0.0052416200396084,11.888483273353753,0.7883125901877033,0.6221015509174156,0.0,129.17322400003886,127.5459206366938,1.93371616056243,0.0037641420897785,14.279770566424876,1.0,0.5332668742040699,0.0,129.27016257588528,127.4747497890467,1.926733877324809,0.0030989039730253,12.12109756151336,4.0,0.05,0.0,129.27016257588528,127.4747497890467,0.278544822273078,1,1,1,1,1,0.0026389717562918,0.0026071926199355,0.0915307599548327,0,1,0.2813055805694598,0.0,4.983004325323527,0.0,0.0,0.0
253554,150.15936726851163,2.217476648207799,603023,3.6316142,5.032351,-99.0,1.8152,26.56418473124682,26.442955130608787,26.30202151707288,26.253777706832544,26.23322244046843,26.39166470590276,0.0107921592161546,0.0381285509910172,0.0261264935784757,0.0126191481804487,0.0058493697980545,0.0522796831383165,5,1250118,25.140907287597656,1.815199971199036,7.12745475769043,0.0,9.769130604537343,1.0371472208140815,0.9446807605879338,0.0,0.0,0.0,-1.320494802107878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141507,150.73492413974546,1.9816548844564543,449900,2.2879336,5.120122,26.09,3.4804,28.623500014669368,27.03303390964077,26.275263604335287,26.137084927911538,26.08729247217968,26.69497845163413,0.0016195047661611,0.022142099058758,0.0267783795176237,0.0140509973430258,0.006690846487826,0.0395373400900688,2,42553,23.821611404418945,3.4800000190734863,12.598371505737305,0.0,14.847955748865564,3.7314723175712734,0.9432263854081429,0.0,0.0,0.0,-1.568071274661008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
213295,150.58386703139232,2.1351264540767603,547951,2.926333,3.5,25.74,2.7561,27.053084792035783,26.15687669299988,25.64613037656519,25.51910906181515,25.245623788771844,25.95737495063508,0.0068793644772561,0.0496228468515582,0.04780106617776,0.0248254710697518,0.0145260835934715,0.0779917829610381,2,1075836,24.60375022888184,2.75629997253418,11.706814765930176,0.0,10.870540981213962,2.7074523754028514,0.4557852252503485,0.0,0.0,0.0,-0.8963524224548101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
203902,150.52601558012063,2.1156633027936045,535075,3.0094805,3.5,24.39,0.4484,25.583550280917727,25.27700516078314,24.61702136854219,24.468364580961328,24.245720607081275,24.996938305302216,0.0266294455408714,0.1115912876466241,0.1233335370343394,0.0653424313767966,0.0364846186949656,0.1888963242123187,1,547490,24.39065361022949,0.4711000025272369,11.933152198791504,0.0031868789392855,12.192729235629598,1.0126886298366355,0.695258225717414,0.0,135.23203446827492,134.3491785794202,-0.5215062922023623,0.0023623988498922,15.025676744515362,1.0,0.5949992482291312,0.0,135.53175300949306,134.19690423861664,-0.4140142954368186,0.0022584078313754,8.719762561977758,4.0,0.1124586841405793,0.0,135.53175300949306,134.19690423861664,1.55174538937418,1,1,1,1,1,0.0019407873725757,0.0020492612913326,0.0992888340955303,0,1,0.3049967784634637,0.0,3.957123294585521,0.0,0.0,0.0
22184,149.44741583995437,1.682906122862988,262266,3.3696966,3.8367763,-99.0,0.7665,26.08371659529299,25.97010809978334,25.76227971279325,25.65831640622205,25.14742287909848,25.888152817674573,0.0167994706832558,0.0589371475973937,0.0429514518946783,0.0218380854162739,0.0159011634929864,0.0831261567834379,5,74166,24.01639175415039,0.7664999961853027,5.170895099639893,0.0,5.338634680366405,3.848900864209403,0.706091314135928,0.0,0.0,0.0,-1.629143695370877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
441177,149.82930041595608,2.645234428701861,885779,3.3790553,3.5,26.7,0.9248,26.67810403570592,26.573700589783734,26.49411945622324,26.487071678881044,26.12672817620075,26.54640999042099,0.0097171883775646,0.0338027565274126,0.0218898079631779,0.0101791719639297,0.0064521845976281,0.0453351266046918,2,173066,24.04509735107422,0.9247999787330629,9.06734848022461,0.0,11.86442602339891,2.7825566800106056,0.9566842113329288,0.0,0.0,0.0,1.9191170388988923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190778,150.2254818153196,2.084175853473023,517202,6.0532503,3.5,20.91,0.3695,22.70478921358841,22.16290112946724,21.33910600475261,21.14201210693272,20.77028792584563,21.80197817118374,0.3774561891539216,1.9645898748562491,2.5249183125020163,1.3987376984748057,0.8959481648412511,3.582676215760257,1,45321,20.912378311157227,0.3519999980926513,23.333778381347656,0.0208581049480335,30.38836105662949,1.0623396788607404,0.4525628709109697,0.0,207.90369984804903,208.8435100339144,0.5787591200844094,0.0205066429263844,30.1694277579105,1.0,0.4652029722070036,0.0,207.91241366169663,208.8280581500038,0.5677887985806701,0.0027815368269462,30.1694277579105,4.0,0.05,0.0,207.91241366169663,208.8280581500038,0.7203189607302348,1,1,1,1,1,0.004208614390927,0.004200337851258,0.0257303008152206,0,1,0.6132929789980799,0.0,106.90780501910592,0.0,0.0,0.0
178249,149.76696361553456,2.0613889393672613,500032,3.214883,0.0,25.71,2.7803,26.921397005489133,26.37767071344428,26.022970438910345,25.970637333644117,25.879594871487733,26.255458741509337,0.0077664657997773,0.0404915188732238,0.0337832602260516,0.0163789549866204,0.0081014005661716,0.0592673258782404,2,168852,23.75909996032715,2.780400037765503,14.44440460205078,0.0,13.6954277900334,0.2330600657295565,0.3432048145295273,0.0,0.0,0.0,-0.963712440188111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
455866,149.58163560833515,2.679276330374108,907472,3.3830378,3.5,25.36,1.1166,25.90287187041121,25.83333705235317,25.76232710384138,25.71873139891949,25.307851452614308,25.804431048019687,0.0198441950990064,0.0668494028686999,0.0429495771576181,0.0206561112165058,0.0137169474086439,0.0897896771197611,2,170941,23.563819885253903,1.1166000366210938,17.576427459716797,0.0,14.699643743121976,2.501256658970288,0.2282088189227751,0.0,0.0,0.0,1.148914837666287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
507297,150.064817141864,2.7876970423734417,977428,3.359121,5.9666467,25.14,0.73,21.745155804665263,21.7733235770149,21.56608044315839,21.37750708718668,20.957607053162967,21.679323990194767,0.9135239009118864,2.81256729509187,2.048601832174077,1.125999734071098,0.7539720267241211,4.011153047230745,1,643067,25.14000701904297,0.7172999978065491,5.930722236633301,0.0062397780173398,5.543304146921251,3.1894896410169618,0.5817801300432683,0.0,104.20223377502124,104.33144190546476,2.0057026733439822,0.0026278415932894,12.181610966017502,1.0,0.1981818710133134,0.0,104.25729787754466,104.28566206658569,2.457905307507616,0.0106992281238631,4.373078513120225,4.0,0.2913375324135425,0.0,104.25729787754466,104.28566206658569,1.4809005753869482,1,1,1,1,1,0.0018532241673272,0.0019288586527973,0.5828691591577811,0,1,0.126843846905941,0.0,2.2677292633791706,0.0,0.0,0.0
301880,150.69051341364138,2.322955123380719,673184,2.1669362,0.0,26.39,3.0407,27.55491626237397,26.94995778811846,26.648614069583523,26.69720798829956,26.68948838960234,26.856531830627937,0.0043332698126571,0.0239028253354298,0.0189864647024218,0.0083879904532269,0.0038424011069089,0.0340710954212647,2,39682,24.419233322143555,3.040699958801269,12.503671646118164,0.0,17.721439968165033,3.32225052316189,0.5817838632778473,0.0,0.0,0.0,1.6410781342771004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
457956,150.26851157126555,2.68214059653267,910339,5.1154976,3.5,22.87,1.7705,23.99990163964437,23.642263918459044,23.2893323590067,23.19168150311344,22.83344034746171,23.50448781449463,0.1145042431444315,0.5029522853235175,0.4189447866750551,0.2117719919118775,0.1339744292604491,0.7467989579226232,1,88183,22.85304069519043,1.7933000326156616,3.87676215171814,0.2560643740364062,1.9669837632664904,6.0,0.6047758775311805,0.0,98.46484375004422,96.62890624989,1.6412664587889667,0.5486669666486254,1.766825327968674,1.0,0.05,0.0,98.46056260356713,96.65732797721408,1.916241990216797,0.3718479126199601,1.7667750091805408,4.0,0.5938147075067383,0.0,98.46056260356713,96.65732797721408,1.601915753147864,1,1,2,1,1,0.0038091789965264,0.0041414603078637,0.9358155788160246,0,1,0.0458901270277258,0.0,16.535544148316312,0.0,0.0,0.0
165738,150.0923460747824,2.0346977892579523,483147,3.6076622,3.5,23.96,1.0414,24.755965235898408,24.67001511489341,24.54441959951468,24.493658549688057,23.899103476464425,24.622504538566425,0.0570684585231942,0.195175952400783,0.1318626788090672,0.0638377693008255,0.0502061204875557,0.2666840326321826,1,614486,23.96009826660156,1.0297000408172607,15.828704833984377,0.0018840494699764,25.986484891419813,2.201043116637046,0.3047175779062384,0.0,160.47514084619166,159.25869535905974,2.014046553719603,0.002006142483263,31.447251920900165,1.0,0.1297667404289035,0.0,160.2674682700084,159.37532499867984,-1.0738762701219429,0.00037587296452,31.447251920900165,4.0,0.5356298398606434,0.0,160.2674682700084,159.37532499867984,-1.5834960349455611,1,1,1,1,1,0.0022437119755391,0.0023034874175471,0.583501525846691,0,1,0.4303457777944301,0.0,6.612475134965995,0.0,0.0,0.0
407507,150.62268880339136,2.5650072797962133,833427,-1.8451813,0.0,25.92,0.2774,26.830786863835225,26.34992773309849,25.92122294350873,25.812492330988384,25.722062070568604,26.182699214968984,0.0084424304356101,0.0415394995452609,0.0371022764172917,0.0189471629613377,0.0093664113356115,0.063375170841327,2,142958,22.95585060119629,0.2773999869823456,9.18757438659668,0.0,8.27741845436899,0.8713499741696533,0.7537792500001954,0.0,0.0,0.0,1.505622126689603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
214749,149.5186924149605,2.1383675208124417,549892,3.1849296,0.0,26.17,3.2016,27.249514627371347,26.404006199151706,26.054763215766776,26.131747508597226,26.15526964981037,26.30665641274586,0.005740852456681,0.0395211773200363,0.0328083544107146,0.0141202413315479,0.0062847816632754,0.0565374561561323,2,67008,24.36299705505371,3.2016000747680664,4.283657073974609,0.0,4.097936685732003,0.1573024147112294,0.4212972088299177,0.0,0.0,0.0,1.8784450718814192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
268080,149.8528895425413,2.246949578413902,623232,3.6902258,3.5466194,25.9,1.7626,26.34226802537741,26.16379415518326,25.99538462987868,25.954618281436247,25.710375770208664,26.10240748950236,0.0132396049372835,0.0493076938906318,0.0346526045183206,0.0166224031125792,0.0094677710334424,0.0682394995641709,2,552858,24.905771255493164,1.7625999450683594,8.934696197509766,0.0,10.523073904550028,3.8618682662973303,0.7696897266474165,0.0,0.0,0.0,0.6805998367419495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
408603,150.27890636246488,2.5671424692098785,834952,3.7409265,4.0122514,25.62,1.6525,26.44632909949313,26.145887215355067,25.85827613478323,25.798426597774743,25.521797851411684,26.039524603334804,0.0120295836524586,0.0501276640651464,0.0393169011075862,0.0191942206817926,0.0112636439575418,0.0723084392792216,2,626491,25.03871154785156,1.652500033378601,6.153088092803955,0.0,6.277619967964867,1.7987314485459347,0.4912948098778709,0.0,0.0,0.0,1.3608534053891015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
358731,149.79131215421813,2.4526347919397367,759317,1.6039895,6.0054293,26.46,4.4105,42.83817963512944,37.46852155808964,34.52849883287761,33.91242826887528,32.21918411049261,35.40408167698855,3.3381848536430197e-09,1.4825990926293365e-06,1.3381050228190755e-05,1.090359759739466e-05,2.358980823112316e-05,1.2982733977104454e-05,2,574087,24.86832046508789,4.410799980163574,10.758492469787598,0.0,69.87045011648368,2.7033221199658786,0.2909923973765122,0.0,0.0,0.0,1.456137526018784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
45506,149.73184886855225,1.7426882378856152,299329,2.4154313,5.019616,25.49,0.8326,26.07691522966569,26.1512536046641,26.13143737451897,26.083681715061267,25.528576726412037,26.140934607421634,0.0169050377327818,0.0498805129996799,0.0305713617622468,0.0147593909572194,0.011193537640872,0.0658604943326538,2,159325,20.80535697937012,0.8325999975204468,6.695662498474121,0.0,4.506546281400882,2.542648710030645,0.8227240162045674,0.0,0.0,0.0,-0.5776369125336003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
514266,149.42335435198743,2.8050864814251977,987010,-26.263073,0.0,-99.0,0.5778,26.00656223070204,26.036958845608005,25.702472134524875,25.56148110636933,24.959205274315146,25.87289432563876,0.0180367108905333,0.0554177405374636,0.0453838024621235,0.0238752913661602,0.0189110631490142,0.0843026251921407,5,133520,21.80383682250977,0.5777999758720398,17.033649444580078,0.0,30.573745562885684,0.4933961282327832,0.8254781547071377,0.0,0.0,0.0,0.9034644053672932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
350783,150.14061636543144,2.4354426562324294,748309,4.5823965,5.3912115,25.98,0.5436,27.69296495826124,27.30819132030945,26.5591308651292,26.263406165439413,25.57930236184051,26.944620380990838,0.0038158935685866,0.0171852488424396,0.0206175657400723,0.0125077345774209,0.010682603514992,0.0314159846936796,2,180024,23.85574150085449,0.5436000227928162,10.819247245788574,0.0,13.134035352939378,3.856428782912407,0.7139382911634098,0.0,0.0,0.0,0.4834716468348077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
201640,150.756117479476,2.1113417859777024,531962,3.4774785,4.363147,25.49,1.5512,25.95900122751427,25.78658662942853,25.65908917602554,25.649195247224945,25.53906326107809,25.746070690993257,0.0188443753161397,0.0697907236451354,0.0472339280430027,0.0220223177169361,0.0110859457792446,0.0947481093640331,2,158299,24.484115600585938,1.551200032234192,4.215576171875,0.0,3.098091332503701,3.775492063681236,0.440052148132606,0.0,0.0,0.0,1.9363921963355175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
