No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
241,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 067</a>",177.67013,-28.02055,G,114785.00,0.382881,SUN,,4.299,1,0,0,1,1,0,0
242,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115052.29-280925.0</a>",177.71788,-28.15695,IrS,73197.00,0.24416,SUN,,4.328,1,0,12,2,1,0,0
243,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115045.26-280925.2</a>",177.68861,-28.15701,IrS,93466.00,0.311769,SUN,,4.33,1,0,12,2,1,0,0
244,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 102</a>",177.68982,-28.15768,G,93592.00,0.312189,SUN,,4.359,1,0,0,1,1,0,0
245,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115107.36-280644.9</a>",177.78070,-28.11248,IrS,117061.00,0.390472,SUN,,4.399,1,0,12,2,1,0,0
246,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115035.57-280830.7</a>",177.64823,-28.14189,IrS,116295.00,0.387917,SUN,,4.439,1,0,12,2,1,0,0
247,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 024</a>",177.62707,-28.05479,G,230614.00,0.769245,SUN,,4.444,1,0,0,1,1,0,0
248,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115036.26-280136.8</a>",177.65109,-28.02689,IrS,114500.00,0.381932,SUN,,4.493,1,0,12,2,1,0,0
249,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 025</a>",177.63059,-28.12523,G,105741.00,0.352714,SUN,,4.507,1,0,0,1,1,0,0
250,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115042.42-280047.2</a>",177.67677,-28.01313,IrS,111661.00,0.372462,SUN,,4.59,1,0,12,2,1,0,0
251,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115032.36-280800.2</a>",177.63484,-28.13340,IrS,105380.00,0.351511,SUN,,4.602,1,0,12,2,1,0,0
252,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115052.92-280940.9</a>",177.72052,-28.16137,IrS,72949.00,0.243332,SUN,,4.614,1,0,12,2,1,0,0
253,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115040.07-280057.2</a>",177.66679,-28.01608,G,18264.00,0.060922,SUN,13.67,4.617,9,0,27,6,4,2,0
254,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115028.68-280349.6</a>",177.61953,-28.06378,IrS,113900.00,0.37993,SUN,,4.626,1,0,12,2,1,0,0
255,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115030.17-280720.3</a>",177.62573,-28.12232,IrS,70294.00,0.234476,SUN,,4.644,1,0,12,2,1,0,0
256,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 274</a>",177.75493,-28.14867,G,117122.00,0.390676,SUN,,4.651,1,0,0,1,1,0,0
257,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 205</a>",177.73108,-28.16013,G,105437.00,0.351701,SUN,,4.686,1,0,0,1,1,0,0
258,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115058.40-280056.3</a>",177.74334,-28.01566,IrS,112676.00,0.375847,SUN,,4.725,1,0,12,2,1,0,0
259,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115056.78-280932.8</a>",177.73661,-28.15913,IrS,118252.00,0.394447,SUN,,4.731,1,0,12,2,1,0,0
260,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115041.16-280043.0</a>",177.67151,-28.01196,IrS,115666.00,0.385819,SUN,,4.749,1,0,12,2,1,0,0
261,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 155</a>",177.71019,-28.16494,G,115883.00,0.386543,SUN,,4.751,1,0,0,1,1,0,0
262,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115033.17-280828.3</a>",177.63822,-28.14120,IrS,105002.00,0.35025,SUN,,4.775,1,0,12,2,1,0,0
263,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115100.59-280910.1</a>",177.75248,-28.15282,IrS,114735.00,0.382715,SUN,,4.783,1,0,12,2,1,0,0
264,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 085</a>",177.68096,-28.00860,G,112669.00,0.375824,SUN,,4.791,1,0,0,1,1,0,0
265,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 327</a>",177.78679,-28.11845,G,113925.00,0.380013,SUN,,4.833,1,0,0,1,1,0,0
266,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 193</a>",177.72285,-28.00717,G,111732.00,0.372699,SUN,,4.843,1,0,0,1,1,0,0
267,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115037.08-280103.4</a>",177.65452,-28.01762,IrS,115717.00,0.385991,SUN,,4.846,1,0,12,2,1,0,0
268,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 099</a>",177.68874,-28.16586,G,93666.00,0.312436,SUN,,4.853,1,0,0,1,1,0,0
269,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115045.69-281000.9</a>",177.69041,-28.16693,IrS,117880.00,0.393205,SUN,,4.903,1,0,12,2,1,0,0
270,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115058.93-280932.5</a>",177.74556,-28.15904,IrS,107904.00,0.359929,SUN,,4.922,1,0,12,2,1,0,0
271,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 264</a>",177.74702,-28.15839,G,18275.00,0.06096,SUN,,4.924,1,0,0,1,1,0,0
272,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115050.50-280012.8</a>",177.71045,-28.00358,IrS,114788.00,0.38289,SUN,,4.96,1,0,12,2,1,0,0
273,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 121</a>",177.69665,-28.00291,G,130936.00,0.436754,SUN,,4.997,1,0,0,1,1,0,0
274,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115042.40-280021.7</a>",177.67667,-28.00605,IrS,117191.00,0.390908,SUN,,4.998,1,0,12,2,1,0,0
275,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115053.07-281005.4</a>",177.72114,-28.16819,IrS,112655.00,0.375778,SUN,,5.022,1,0,12,2,1,0,0
276,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 145</a>",177.70642,-28.00184,G,184191.00,0.614395,SUN,,5.052,1,0,0,1,1,0,0
277,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115104.56-280850.1</a>",177.76901,-28.14726,IrS,33645.00,0.112227,SUN,,5.064,1,0,12,2,1,0,0
278,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115037.67-280041.8</a>",177.65700,-28.01161,IrS,115918.00,0.38666,SUN,,5.09,1,0,12,2,1,0,0
279,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115046.30-281015.8</a>",177.69293,-28.17108,IrS,118930.00,0.396708,SUN,,5.134,1,0,12,2,1,0,0
280,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115057.78-280957.5</a>",177.74076,-28.16598,IrS,18262.00,0.060917,SUN,,5.194,1,0,12,2,1,0,0
281,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115108.20-280808.2</a>",177.78419,-28.13564,IrS,117144.00,0.390751,SUN,,5.219,1,0,12,2,1,0,0
282,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 078</a>",177.67674,-28.00219,G,168260.00,0.561256,SUN,,5.22,1,0,0,1,1,0,0
283,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115039.11-280020.8</a>",177.66297,-28.00580,IrS,130960.00,0.436835,SUN,,5.262,1,0,12,2,1,0,0
284,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115059.11-280024.8</a>",177.74631,-28.00691,IrS,115345.00,0.384748,SUN,,5.266,1,0,12,2,1,0,0
285,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 295</a>",177.76466,-28.15586,G,73341.00,0.244638,SUN,,5.306,1,0,0,1,1,0,0
286,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115025.18-280615.9</a>",177.60493,-28.10444,IrS,114726.00,0.382685,SUN,,5.318,1,0,12,2,1,0,0
287,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115104.97-280112.6</a>",177.77071,-28.02019,IrS,105174.00,0.350822,SUN,,5.326,1,0,12,2,1,0,0
288,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115051.15-275950.6</a>",177.71313,-27.99739,IrS,115558.00,0.38546,SUN,,5.342,1,0,12,2,1,0,0
289,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 055</a>",177.66127,-28.00489,G,114297.00,0.381255,SUN,,5.349,1,0,0,1,1,0,0
290,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115047.60-275948.6</a>",177.69836,-27.99685,IrS,116322.00,0.38801,SUN,,5.355,1,0,12,2,1,0,0
291,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 165</a>",177.71296,-28.17530,G,103553.00,0.345417,SUN,,5.383,1,0,0,1,1,0,0
292,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 017</a>",177.61365,-28.04167,G,142056.00,0.473849,SUN,,5.436,1,0,0,1,1,0,0
293,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115057.56-281016.8</a>",177.73985,-28.17135,IrS,114684.00,0.382546,SUN,,5.476,1,0,12,2,1,0,0
294,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115056.71-275957.0</a>",177.73631,-27.99919,IrS,111794.00,0.372906,SUN,,5.496,1,0,12,2,1,0,0
295,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 247</a>",177.74105,-28.17189,G,167202.00,0.557725,SUN,,5.529,1,0,0,1,1,0,0
296,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115105.01-280923.5</a>",177.77089,-28.15654,IrS,44671.00,0.149008,SUN,,5.545,1,0,12,2,1,0,0
297,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115040.70-275950.1</a>",177.66960,-27.99728,IrS,51943.00,0.173263,SUN,,5.613,1,0,12,2,1,0,0
298,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115057.50-275949.0</a>",177.73960,-27.99696,IrS,113571.00,0.378832,SUN,,5.679,1,0,12,2,1,0,0
299,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115024.99-280721.5</a>",177.60413,-28.12266,IrS,115945.00,0.386751,SUN,,5.686,1,0,12,2,1,0,0
300,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115057.78-281031.3</a>",177.74076,-28.17537,IrS,76926.00,0.256598,SUN,,5.719,1,0,12,2,1,0,0
301,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 333</a>",177.79352,-28.14044,G,93218.00,0.310943,SUN,,5.789,1,0,0,1,1,0,0
302,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115110.32-280828.9</a>",177.79301,-28.14139,IrS,118325.00,0.394689,SUN,,5.799,1,0,12,2,1,0,0
303,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115103.04-280015.5</a>",177.76267,-28.00432,IrS,170010.00,0.567093,SUN,,5.825,1,0,12,2,1,0,0
304,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115029.67-280911.6</a>",177.62364,-28.15324,IrS,134079.00,0.44724,SUN,,5.831,1,0,12,2,1,0,0
305,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 021</a>",177.62392,-28.01825,G,233623.00,0.779283,SUN,,5.844,1,0,0,1,1,0,0
306,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 027</a>",177.63494,-28.00925,G,233349.00,0.778368,SUN,,5.854,1,0,0,1,1,0,0
307,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115050.40-281106.1</a>",177.71003,-28.18504,IrS,112676.00,0.375846,SUN,,5.954,1,0,12,2,1,0,0
308,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115058.27-275933.3</a>",177.74280,-27.99261,IrS,111886.00,0.373211,SUN,,5.983,1,0,12,2,1,0,0
309,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115058.67-281044.5</a>",177.74448,-28.17905,IrS,114924.00,0.383345,SUN,,5.995,1,0,12,2,1,0,0
310,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115049.50-275909.5</a>",177.70623,-27.98606,IrS,63806.00,0.212834,SUN,,5.999,1,0,18,3,1,0,0
311,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115048.88-275909.1</a>",177.70371,-27.98589,IrS,19424.00,0.064793,SUN,,6.007,1,0,12,2,1,0,0
312,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 127</a>",177.69919,-27.98583,G,112857.00,0.376451,SUN,,6.014,1,0,0,1,1,0,0
313,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115108.03-280048.9</a>",177.78347,-28.01361,IrS,180829.00,0.603179,SUN,,6.077,1,0,12,2,1,0,0
314,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115047.39-275904.8</a>",177.69748,-27.98469,IrS,114944.00,0.383412,SUN,,6.086,1,0,12,2,1,0,0
315,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 019</a>",177.62317,-28.01291,G,116383.00,0.388212,SUN,,6.098,1,0,0,1,1,0,0
316,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 258</a>",177.74499,-27.99022,G,115737.00,0.386058,SUN,,6.158,1,0,0,1,1,0,0
317,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 299</a>",177.76618,-28.17254,G,118967.00,0.39683,SUN,,6.17,1,0,0,1,1,0,0
318,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 328</a>",177.78687,-28.01380,G,52153.00,0.173964,SUN,,6.196,1,0,0,1,1,0,0
319,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 044</a>",177.65369,-27.99239,G,158187.00,0.527656,SUN,,6.198,1,0,0,1,1,0,0
320,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 315</a>",177.77594,-28.16697,G,30444.00,0.101549,SUN,,6.198,1,0,0,1,1,0,0
321,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 298</a>",177.76529,-28.17413,G,182041.00,0.607223,SUN,,6.225,1,0,0,1,1,0,0
322,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115048.29-275855.0</a>",177.70124,-27.98195,IrS,130633.00,0.435744,SUN,,6.244,1,0,12,2,1,0,0
323,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115046.51-281124.0</a>",177.69379,-28.19002,IrS,105015.00,0.350291,SUN,,6.261,1,0,12,2,1,0,0
324,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 023</a>",177.62679,-28.00631,G,116397.00,0.38826,SUN,,6.263,1,0,0,1,1,0,0
325,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 330</a>",177.79083,-28.01578,G,118302.00,0.394613,SUN,,6.268,1,0,0,1,1,0,0
326,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 332</a>",177.79317,-28.15536,G,112537.00,0.375383,SUN,,6.324,1,0,0,1,1,0,0
327,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115057.00-281115.3</a>",177.73754,-28.18760,IrS,114987.00,0.383556,SUN,,6.361,1,0,12,3,2,0,0
328,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115044.90-275850.2</a>",177.68709,-27.98062,IrS,118058.00,0.393799,SUN,,6.38,1,0,12,2,1,0,0
329,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 309</a>",177.77231,-28.17378,G,112780.00,0.376193,SUN,,6.412,1,0,0,1,1,0,0
330,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115106.06-281020.1</a>",177.77525,-28.17226,IrS,94363.00,0.31476,SUN,,6.428,1,0,12,2,1,0,0
331,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115035.49-275921.3</a>",177.64788,-27.98927,IrS,112317.00,0.374649,SUN,,6.501,1,0,12,2,1,0,0
332,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 253</a>",177.74245,-28.19008,G,118321.00,0.394675,SUN,,6.581,1,0,0,1,1,0,0
333,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115059.79-281121.0</a>",177.74915,-28.18918,IrS,84423.00,0.281605,SUN,,6.651,1,0,12,2,1,0,0
334,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115044.96-275830.9</a>",177.68734,-27.97527,IrS,130507.00,0.435323,SUN,,6.696,1,0,12,2,1,0,0
335,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115042.77-275835.0</a>",177.67824,-27.97640,IrS,130787.00,0.436259,SUN,,6.708,1,0,12,2,1,0,0
336,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 303</a>",177.77063,-28.18078,G,73112.00,0.243877,SUN,,6.713,1,0,0,1,1,0,0
337,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115104.56-281054.3</a>",177.76903,-28.18177,IrS,73270.00,0.244401,SUN,,6.719,1,0,12,2,1,0,0
338,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115108.34-281020.2</a>",177.78477,-28.17230,IrS,112628.00,0.375685,SUN,,6.741,1,0,12,2,1,0,0
339,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 307</a>",177.77198,-28.18167,G,117367.00,0.391493,SUN,,6.797,1,0,0,1,1,0,0
340,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115106.27-281045.7</a>",177.77615,-28.17937,IrS,114542.00,0.38207,SUN,,6.803,1,0,12,2,1,0,0
341,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115022.00-280837.5</a>",177.59171,-28.14376,IrS,152747.00,0.509509,SUN,,6.843,1,0,12,2,1,0,0
342,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115109.22-275958.9</a>",177.78846,-27.99972,IrS,116841.00,0.389741,SUN,,6.869,1,0,12,2,1,0,0
343,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115103.61-281112.4</a>",177.76506,-28.18678,IrS,119587.00,0.398899,SUN,,6.876,1,0,12,2,1,0,0
344,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115042.80-275823.9</a>",177.67835,-27.97333,IrS,116199.00,0.387597,SUN,,6.887,1,0,12,2,1,0,0
345,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 273</a>",177.75454,-28.19273,G,123892.00,0.413259,SUN,,6.956,1,0,0,1,1,0,0
346,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115041.88-275822.1</a>",177.67451,-27.97283,IrS,131051.00,0.437138,SUN,,6.958,1,0,12,2,1,0,0
347,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115101.38-281133.1</a>",177.75576,-28.19253,IrS,114397.00,0.381588,SUN,,6.971,1,0,12,2,1,0,0
348,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115107.10-281053.3</a>",177.77962,-28.18148,IrS,114550.00,0.382096,SUN,,7.012,1,0,12,2,1,0,0
349,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115040.35-275823.8</a>",177.66813,-27.97330,IrS,131159.00,0.437499,SUN,,7.012,1,0,12,2,1,0,0
350,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 276</a>",177.75616,-28.19343,G,116266.00,0.387822,SUN,,7.029,1,0,0,1,1,0,0
351,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 281</a>",177.75805,-28.19339,G,116275.00,0.387851,SUN,,7.067,1,0,0,1,1,0,0
352,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 146</a>",177.70686,-28.20398,G,113376.00,0.378183,SUN,,7.082,1,0,0,1,1,0,0
353,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115055.01-281206.7</a>",177.72925,-28.20187,IrS,112950.00,0.376759,SUN,,7.088,1,0,12,2,1,0,0
354,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 011</a>",177.59784,-28.15927,G,99207.00,0.33092,SUN,,7.1,1,0,0,1,1,0,0
355,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 006</a>",177.57440,-28.11935,G,103207.00,0.344261,SUN,,7.105,1,0,0,1,1,0,0
356,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 294</a>",177.76415,-28.19179,G,112890.00,0.376559,SUN,,7.119,1,0,0,1,1,0,0
357,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">PLCK G287.0+32.9:[GDW2019] 268</a>",177.75044,-28.19786,G,167113.00,0.557428,SUN,,7.162,1,0,0,1,1,0,0
358,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115041.18-275811.4</a>",177.67160,-27.96984,IrS,131046.00,0.437121,SUN,,7.168,1,0,12,2,1,0,0
359,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115102.68-281140.1</a>",177.76119,-28.19447,IrS,112266.00,0.374478,SUN,,7.195,1,0,12,2,1,0,0
360,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115103.60-281138.5</a>",177.76504,-28.19403,IrS,121452.00,0.405121,SUN,,7.261,1,0,12,2,1,0,0
361,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115107.29-281109.9</a>",177.78040,-28.18609,IrS,111138.00,0.370717,SUN,,7.263,1,0,12,2,1,0,0
362,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115016.57-280641.7</a>",177.56907,-28.11158,IrS,74290.00,0.247804,SUN,,7.264,1,0,12,2,1,0,0
363,"<a HREF=""#"" onclick=""getObjectSearchInfo(jQuery, 2, this); return false;"">WISEA J115115.68-280056.0</a>",177.81496,-28.01512,UvS,33837.00,0.112869,SUN,,7.287,1,0,22,4,1,0,0
