,wavelengths,transmission
230,530,0.5582352996010502
231,531,0.5571685456464068
232,532,0.5556276805577113
233,533,0.5531987914374942
234,534,0.5511540264619676
235,535,0.5511486690047792
236,536,0.549610121931238
237,537,0.5476542455352819
238,538,0.5463004232714622
239,539,0.5457406165920912
240,540,0.5432366043968303
241,541,0.5418323454906689
242,542,0.5414267754449538
243,543,0.5411928336950939
244,544,0.5393745424705915
245,545,0.5379595997403527
246,546,0.5364921319155497
247,547,0.5347307938360639
248,548,0.5328637192748842
249,549,0.5318751516008254
250,550,0.5308760528842622
251,551,0.5293753611135368
252,552,0.5275820235551616
253,553,0.5259848814861242
254,554,0.5246900588498556
255,555,0.5235090065837131
256,556,0.5218922667960281
257,557,0.5197067916179445
258,558,0.5174287820857089
259,559,0.5165888813705156
260,560,0.5176018780647317
261,561,0.5169785211916493
262,562,0.5150102536936718
263,563,0.5124734820608393
264,564,0.5113726013586574
265,565,0.5107426619920095
266,566,0.5085753886207524
267,567,0.5057258235662758
268,568,0.5033152823662722
269,569,0.5027448205917066
270,570,0.5020405800738086
271,571,0.5004465161007622
272,572,0.4987203866997806
273,573,0.4973157767357199
274,574,0.4960912789848046
275,575,0.4938690085926249
276,576,0.4917031111420152
277,577,0.48999488992282514
278,578,0.4886748037844733
279,579,0.4870057089774571
280,580,0.4849603661554317
281,581,0.48366670742051615
282,582,0.48273531096538164
283,583,0.48165162331946787
284,584,0.47971181518667966
285,585,0.4774680995703911
286,586,0.47568771458661274
287,587,0.47416831032129003
288,588,0.4726639194287531
289,589,0.4709102764856203
290,590,0.46947727580331955
291,591,0.468013785094179
292,592,0.4664599879157244
293,593,0.4646006262534244
294,594,0.4624510419675639
295,595,0.46052111736577683
296,596,0.45875297505434764
297,597,0.45688105454309863
298,598,0.4548488314876632
299,599,0.4528790631121395
300,600,0.451031224386682
301,601,0.4488931935424945
302,602,0.4465062033311157
303,603,0.44410434336437155
304,604,0.44216759885823026
305,605,0.44044893321557926
306,606,0.43820168959880335
307,607,0.43548299116285755
308,608,0.4326859792206676
309,609,0.4306515133918628
310,610,0.42969351116731264
311,611,0.4288105968444344
312,612,0.4272220880802564
313,613,0.42506969488585444
314,614,0.42299400515765717
315,615,0.421893577318582
316,616,0.42082813539228986
317,617,0.41938404049436073
318,618,0.4174860373467055
319,619,0.41542787741356185
320,620,0.4141248729985999
321,621,0.41322835181035156
322,622,0.4120204362643343
323,623,0.41042726436100146
324,624,0.40874556345168883
325,625,0.40764110450812485
326,626,0.40668010303239954
327,627,0.4053765169041027
328,628,0.4034775572993254
329,629,0.4010338737833539
330,630,0.39898927954133945
331,631,0.39627565948445725
332,632,0.3938464451039654
333,633,0.39152312020431534
334,634,0.3891603795178332
335,635,0.3871377306324032
336,636,0.3854806540223911
337,637,0.3837125094469922
338,638,0.3814616401681544
339,639,0.3784168846173291
340,640,0.37511630848061933
341,641,0.37360944580943384
342,642,0.37256102335074476
343,643,0.3716586160545281
344,644,0.3703776063970949
345,645,0.3684465373100631
346,646,0.36671911248222866
347,647,0.365510661645842
348,648,0.364874324619596
349,649,0.36439644371286445
350,650,0.36334827215314786
351,651,0.36100341266072605
352,652,0.3585885866544986
353,653,0.3564120481108463
354,654,0.35462554391490764
355,655,0.352611102057041
356,656,0.35031345024036503
357,657,0.347848144211982
358,658,0.3454088393661906
359,659,0.3433197217717568
360,660,0.34114506976636894
361,661,0.33839509269976675
362,662,0.33543059198467157
363,663,0.33245086916453204
364,664,0.3299768412030095
365,665,0.3280221197030924
366,666,0.32601175992663894
367,667,0.32366849651445884
368,668,0.32088618306256944
369,669,0.31808742280674424
370,670,0.3158670530109233
371,671,0.31492971723450236
372,672,0.313635975006707
373,673,0.31150361906817314
374,674,0.30851118214377105
375,675,0.3061604315380308
376,676,0.30507083210966857
377,677,0.30504195374311394
378,678,0.30543385096130404
379,679,0.3046587102956782
380,680,0.30268068423011857
381,681,0.2995049023150032
382,682,0.29688242008058113
383,683,0.29512615005919396
384,684,0.2933962767515388
385,685,0.2906442594995646
386,686,0.2875209872241204
387,687,0.28464130665988047
388,688,0.2825145745074944
389,689,0.28080205942099096
390,690,0.2784472182070104
391,691,0.2764455305797781
392,692,0.27447432505405267
393,693,0.2729285009531165
394,694,0.2712785880289357
395,695,0.26876775573588174
396,696,0.26545921524074456
397,697,0.2605785989834759
398,698,0.25410367649279675
399,699,0.2537409818064525
400,700,0.19698381073984905
401,701,0.10130819264592869
402,702,0.019758090707916426
403,703,0.0038420005598769607
404,704,0.001763983291359222
405,705,0.0010180268495256196
406,706,0.0006937185405432255
407,707,0.0005176237655436202
408,708,0.000403371285199386
409,709,0.00032647121319117
410,710,0.0002506454198780397
411,711,0.00019563121137702343
412,712,0.00015861686542072953
413,713,0.00013031014118070102
414,714,0.00011966010140341843
415,715,0.00010918617075119666
416,716,0.00010165768273346679
417,717,9.769939812462601e-05
418,718,9.630530981970753e-05
419,719,9.084369873653698e-05
420,720,8.547671979321202e-05
421,721,8.061471389675552e-05
422,722,7.579928781410847e-05
423,723,7.147193855101209e-05
424,724,7.114922694928528e-05
425,725,6.711911518352222e-05
426,726,6.250588160053442e-05
427,727,5.9447474454647176e-05
428,728,5.921538670673611e-05
429,729,5.8978403697866094e-05
430,730,5.511288956453009e-05
431,731,5.2937526783214257e-05
432,732,5.247252866845979e-05
433,733,5.201073642013305e-05
434,734,5.1551365423125585e-05
435,735,4.761669800801525e-05
436,736,4.31453883253868e-05
437,737,4.016554444546986e-05
438,738,3.980546656065577e-05
439,739,3.9446784876410665e-05
440,740,3.573531962563476e-05
441,741,3.405680613876231e-05
442,742,3.3925830204342045e-05
443,743,3.380215639445895e-05
444,744,3.367220939535912e-05
445,745,3.354743217327954e-05
446,746,3.1107070873790735e-05
447,747,2.854781224281616e-05
448,748,2.8447929395345447e-05
449,749,2.8355102323086214e-05
450,750,2.166221915125647e-05
451,751,1.852039866671751e-05
452,752,1.8398454522438972e-05
453,753,1.8278073668039168e-05
454,754,1.8158230146265958e-05
455,755,1.8040521026056982e-05
456,756,1.792252808154421e-05
457,757,1.6530561699030064e-05
458,758,1.3267863669498607e-05
459,759,1.3186511134118385e-05
460,760,1.3127382918084353e-05
461,761,1.3053613531258028e-05
462,762,1.2970473235615907e-05
463,763,1.2907271147983163e-05
464,764,1.2834231395355098e-05
465,765,1.2758821611914754e-05
466,766,1.0630313750465387e-05
467,767,9.610419857598185e-06
468,768,1.2542797120070073e-05
469,769,1.2473597288112745e-05
470,770,1.2406836168085448e-05
471,771,1.0364562373413172e-05
472,772,8.21922731329701e-06
473,773,8.542495601049978e-06
474,774,1.1784316645663728e-05
475,775,1.2214332739671064e-05
476,776,1.0205668732524844e-05
477,777,6.93942205098375e-06
478,778,4.723436804398486e-06
479,779,1.1147273348540395e-05
480,780,9.283941472918735e-06
481,781,7.989335456091517e-06
482,782,7.954658453780028e-06
483,783,7.920448133327268e-06
484,784,7.885513979030316e-06
485,785,7.851239966387754e-06
486,786,7.816421024995101e-06
487,787,7.781067332130047e-06
488,788,7.745289804410332e-06
489,789,7.709349396507578e-06
490,790,7.673988851208188e-06
491,791,7.631281703489852e-06
492,792,8.671833919797695e-06
493,793,1.0992826049161935e-05
494,794,7.927590635402847e-06
495,795,1.0007038551490058e-05
496,796,9.308834460696888e-06
497,797,7.358586741159905e-06
498,798,7.311020986562229e-06
499,799,7.263371323430658e-06
500,800,7.216287005985922e-06
501,801,7.201602468398753e-06
502,802,7.186568854494717e-06
503,803,7.1716103893515114e-06
504,804,7.1554832192327635e-06
505,805,7.137691544473858e-06
506,806,7.119802394721064e-06
507,807,7.101909271576735e-06
508,808,7.083451450998578e-06
509,809,7.061949796294882e-06
510,810,7.041086900250174e-06
511,811,7.030206641651735e-06
512,812,7.01957504145154e-06
513,813,7.009554067398604e-06
514,814,7.000152654148111e-06
515,815,6.988062171192787e-06
516,816,6.973960131050256e-06
517,817,6.9586610139836305e-06
518,818,6.943092996192156e-06
519,819,6.925272946947709e-06
520,820,6.9061963362870005e-06
521,821,6.783889839656755e-06
522,822,6.661941976941275e-06
523,823,6.540161810922743e-06
524,824,6.412981246982449e-06
525,825,4.431970326400866e-06
526,826,4.263421085965439e-06
527,827,6.028982364256452e-06
528,828,5.89983080745879e-06
529,829,5.769528014615145e-06
530,830,5.638424065051522e-06
531,831,5.681135572447433e-06
532,832,5.7231008160362e-06
533,833,5.761839239828184e-06
534,834,5.798495371907195e-06
535,835,4.267594458270095e-06
536,836,3.907199470818334e-06
537,837,5.9008834242558214e-06
538,838,5.931633302491273e-06
539,839,5.960055428860456e-06
540,840,5.987514374542018e-06
541,841,5.884732044764581e-06
542,842,5.781236438212312e-06
543,843,5.6770383125925115e-06
544,844,5.57308944693283e-06
545,845,5.468314061460467e-06
546,846,5.363461942263619e-06
547,847,5.25926719124931e-06
548,848,5.153252030842491e-06
549,849,5.0484158898317035e-06
550,850,4.94378319819973e-06
551,851,4.857666719077042e-06
552,852,4.8861397649489585e-06
553,853,6.657524715096243e-06
554,854,5.433754764093746e-06
555,855,4.511162469249065e-06
556,856,4.423974141571205e-06
557,857,4.3378978690963544e-06
558,858,4.253284359987107e-06
559,859,4.16798110965079e-06
560,860,4.0827202686632e-06
561,861,3.6531921558425187e-06
562,862,2.0252423821996015e-06
563,863,3.590658312749394e-06
564,864,3.988949222841954e-06
565,865,3.214475339257018e-06
566,866,2.3130278655383783e-06
567,867,3.85756664897771e-06
568,868,3.889389926979383e-06
569,869,4.939918036962962e-06
570,870,5.08172237601641e-06
571,871,3.7924708771422205e-06
572,872,3.747535850652192e-06
573,873,3.701612312722483e-06
574,874,3.6566704769455206e-06
575,875,4.788327781287215e-06
576,876,6.698959945822409e-06
577,877,3.815151665534989e-06
578,878,3.4800343601739465e-06
579,879,3.4366333827797976e-06
580,880,3.3937231231582655e-06
581,881,3.294718863853827e-06
582,882,3.196954514030434e-06
583,883,3.1009540141406107e-06
584,884,3.724529202960454e-06
585,885,3.968946250277625e-06
586,886,2.8190627597799695e-06
587,887,2.728183219198044e-06
588,888,2.638588854643069e-06
589,889,2.5498881295122067e-06
590,890,2.462277816692453e-06
591,891,2.4377950161500937e-06
592,892,2.4135644904369138e-06
593,893,3.143463957331678e-06
594,894,3.042635928855757e-06
595,895,2.3408040155939674e-06
596,896,2.3173263677874487e-06
597,897,2.29431048371608e-06
598,898,2.2714532172169626e-06
599,899,1.7987321074977857e-06
600,900,1.3318298690049284e-06
601,901,2.1970302735153674e-06
602,902,2.1848787592252834e-06
603,903,2.1641832877351653e-06
604,904,2.143822772401402e-06
605,905,2.304833198067458e-06
606,906,3.120980480733847e-06
607,907,3.1280443434504284e-06
608,908,3.670458259715893e-06
609,909,3.737837086645987e-06
610,910,2.896668202612022e-06
611,911,2.0397697145683527e-06
612,912,2.6410859222886256e-06
613,913,2.8295706239251965e-06
614,914,2.4641117500541448e-06
615,915,2.00707047283579e-06
616,916,3.348634092779857e-06
617,917,2.808925681048467e-06
618,918,2.9101606980615438e-06
619,919,2.9986745364243272e-06
620,920,2.3655629793315777e-06
621,921,2.3377257178794977e-06
622,922,2.310192787861656e-06
623,923,1.921309753218514e-06
624,924,1.503999920028674e-06
625,925,1.5356454977050515e-06
626,926,2.101072280563475e-06
627,927,1.7027287470717731e-06
628,928,1.7583316896345416e-06
629,929,2.1288339401355563e-06
630,930,2.07622176208369e-06
631,931,1.5026751949360322e-06
632,932,1.8046597434184337e-06
633,933,1.7492778685201865e-06
634,934,1.4903537445899812e-06
635,935,1.9952183017794547e-06
636,936,1.96929390949306e-06
637,937,2.337643528746157e-06
638,938,2.310090271476437e-06
639,939,2.020462357479276e-06
640,940,2.491532581873098e-06
641,941,1.4942350173490742e-06
642,942,1.5523957881650417e-06
643,943,1.7745602240719635e-06
644,944,1.644086194448427e-06
645,945,1.1587834176228406e-06
646,946,1.1171742935961902e-06
647,947,1.3959690698545732e-06
648,948,1.609189815023401e-06
649,949,1.5780604324376403e-06
650,950,1.5497105951156248e-06
651,951,1.8821471490645613e-06
652,952,1.716956917705495e-06
653,953,1.4506481399347188e-06
654,954,1.4178778844822995e-06
655,955,1.3869220843510895e-06
656,956,1.3570355647545142e-06
657,957,1.326661182616738e-06
658,958,1.2966289434779714e-06
659,959,1.2676447703891554e-06
660,960,1.238072386879189e-06
661,961,1.2230529731819642e-06
662,962,1.2078619828509114e-06
663,963,1.1928567462471242e-06
664,964,1.1779190268973844e-06
665,965,1.1630544708116377e-06
666,966,1.1483526999193547e-06
667,967,1.3025752526411699e-06
668,968,1.4023939298153984e-06
669,969,1.1053451424793538e-06
670,970,1.0916149775925464e-06
671,971,1.0779830852653304e-06
672,972,1.0644729013486665e-06
673,973,1.0512037530540307e-06
674,974,1.0419281313970846e-06
675,975,1.3007056874566931e-06
676,976,9.456928260886428e-07
677,977,7.986860865400634e-07
678,978,9.88513462902986e-07
679,979,9.771359587749158e-07
680,980,9.655003001896428e-07
681,981,9.519876767203886e-07
682,982,9.38658747034907e-07
683,983,9.254100078031018e-07
684,984,9.122003226625973e-07
685,985,8.993478436405712e-07
686,986,8.867038450686979e-07
687,987,8.741220659881295e-07
688,988,8.615679581694425e-07
689,989,8.490920954089068e-07
690,990,8.366721642965151e-07
691,991,9.679611648225296e-07
692,992,9.976116344995756e-07
693,993,8.30351946763585e-07
694,994,1.0270391060231372e-06
695,995,8.542034950627444e-07
696,996,8.917467158136476e-07
697,997,1.0048375538196071e-06
698,998,9.8968633852852e-07
699,999,9.741552233972502e-07
700,1000,9.591782671872626e-07
701,1001,9.623725248444596e-07
702,1002,9.657370706678606e-07
703,1003,9.692991663156857e-07
704,1004,9.73274436916207e-07
705,1005,9.775982715543974e-07
706,1006,8.728833329349684e-07
707,1007,7.401641583381634e-07
708,1008,7.520927943682653e-07
709,1009,9.548362499727007e-07
710,1010,1.0036485192814605e-06
711,1011,7.982380172483203e-07
712,1012,6.167161852682097e-07
713,1013,1.0234935834488702e-06
714,1014,1.031079308209798e-06
715,1015,1.038913364818187e-06
716,1016,1.047117770552906e-06
717,1017,1.0556994598728714e-06
718,1018,1.0645438624100141e-06
719,1019,1.074113535520996e-06
720,1020,1.0841108097493284e-06
721,1021,9.939319331836626e-07
722,1022,8.29018967602393e-07
723,1023,8.373585382874286e-07
724,1024,8.462611414086276e-07
725,1025,8.55333550629844e-07
726,1026,8.647915319156996e-07
727,1027,8.747554773837862e-07
728,1028,8.850636372894176e-07
729,1029,8.960018548338877e-07
730,1030,9.073604297263e-07
731,1031,9.191937518277927e-07
732,1032,9.31636022081629e-07
733,1033,9.447646718216623e-07
734,1034,9.584254916848465e-07
735,1035,9.727988244219291e-07
736,1036,9.879632436678913e-07
737,1037,1.0039566144892289e-06
738,1038,1.0210071760779965e-06
739,1039,1.0390506888765963e-06
740,1040,1.057893592564164e-06
741,1041,9.82614706253049e-07
742,1042,7.323480479551945e-07
743,1043,7.468042181387786e-07
744,1044,7.62096680468025e-07
745,1045,7.778795946424352e-07
746,1046,7.942057031187305e-07
747,1047,8.232046072044509e-07
748,1048,1.171894405662052e-06
749,1049,1.0061858470359515e-06
750,1050,8.661917348522903e-07
751,1051,9.800088661891422e-07
752,1052,1.3589368725727848e-06
753,1053,1.3913471869895716e-06
754,1054,1.1405647643992767e-06
755,1055,1.1661305133394472e-06
756,1056,1.4048487353601725e-06
757,1057,1.0368041756593897e-06
758,1058,1.051754101576298e-06
759,1059,1.0791224348340456e-06
760,1060,1.1076464627823734e-06
761,1061,1.137597422232732e-06
762,1062,1.1688478990695231e-06
763,1063,1.2002788720503396e-06
764,1064,8.949656900593345e-07
765,1065,8.480899451109544e-07
766,1066,1.2945220886232002e-06
767,1067,1.3231241214540277e-06
768,1068,1.35137781717589e-06
769,1069,1.0215769008350603e-06
770,1070,9.276085309927653e-07
771,1071,1.4432405670567505e-06
772,1072,1.476444038951534e-06
773,1073,1.510407596647857e-06
774,1074,1.5455609815166995e-06
775,1075,1.5822452725282593e-06
776,1076,1.6205997005244023e-06
777,1077,1.6600653134354112e-06
778,1078,1.7006791427768328e-06
779,1079,1.7423603051718602e-06
780,1080,1.7848672092559516e-06
781,1081,1.8279189608374867e-06
782,1082,1.8723093539206293e-06
783,1083,1.9172644424928976e-06
784,1084,1.9636047717608382e-06
785,1085,2.0112825890312953e-06
786,1086,2.0597982818677223e-06
787,1087,2.110875510144681e-06
788,1088,2.1630396862821743e-06
789,1089,1.7546569666183705e-06
790,1090,1.1358680357745574e-06
791,1091,1.1640265402390921e-06
792,1092,2.146142636846703e-06
793,1093,1.0639244923597876e-06
794,1094,5.683644624806447e-07
795,1095,1.5207721412968433e-06
796,1096,2.6005410570827057e-06
797,1097,2.7027089356130417e-06
798,1098,2.7723940586391983e-06
799,1099,2.844247222887506e-06
800,1100,2.9959279607867002e-06
